Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Season
2016,Willian JosÃ©,br BRA,FW,Real Sociedad,26,1991,26.3,11,48,19,39.6,1.83,0.72,0.13,0.32,17.4,1,5,7,11.7,6.5,0.13,-0.7,-0.5,2018-19
2017,Aleksandar JovanoviÄ‡,rs SRB,GK,Huesca,25,1992,12,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2018,Jozabed,es ESP,MF,Celta Vigo,27,1991,12.8,0,11,3,27.3,0.86,0.23,0,0,21.6,0,0,0,0.4,0.4,0.04,-0.4,-0.4,2018-19
2019,Miguel Juan Llambrich,es ESP,DFFW,Villarreal,22,1996,6,0,2,0,0,0.33,0,0,,15.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2018-19
2020,Juanfran,es ESP,DFFW,LeganÃ©s,29,1988,16.2,1,10,3,30,0.62,0.19,0.1,0.33,19.6,0,0,0,0.4,0.4,0.04,0.6,0.6,2018-19
2021,Juanfran,es ESP,DF,AtlÃ©tico Madrid,33,1985,17.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2022,Juanmi,es ESP,FWMF,Real Sociedad,25,1993,16.9,5,43,20,46.5,2.54,1.18,0.12,0.25,14.7,0,0,0,6.6,6.6,0.15,-1.6,-1.6,2018-19
2023,Juanpe,es ESP,DF,Girona,27,1991,30.7,0,21,6,28.6,0.68,0.2,0,0,13.9,0,0,0,1.7,1.7,0.08,-1.7,-1.7,2018-19
2024,Juanpi,ve VEN,MFFW,Huesca,24,1994,7.4,2,14,2,14.3,1.88,0.27,0.07,0.5,23.1,4,1,1,2,1.2,0.09,0,-0.2,2018-19
2025,David JuncÃ ,es ESP,DF,Celta Vigo,24,1993,19.5,0,6,1,16.7,0.31,0.05,0,0,14.3,0,0,0,0.5,0.5,0.08,-0.5,-0.5,2018-19
2026,Vinicius JÃºnior,br BRA,FWMF,Real Madrid,18,2000,9.7,2,42,17,40.5,4.35,1.76,0.05,0.12,17.3,0,0,0,3.6,3.6,0.08,-1.6,-1.6,2018-19
2027,GaÃ«l Kakuta,cd COD,MFFW,Rayo Vallecano,27,1991,8,1,5,0,0,0.63,0,0,,20.5,1,1,1,1.1,0.3,0.07,-0.1,-0.3,2018-19
2028,Nikola KaliniÄ‡,hr CRO,FW,AtlÃ©tico Madrid,30,1988,7.1,2,9,5,55.6,1.26,0.7,0.22,0.4,11.8,0,0,0,1.8,1.8,0.2,0.2,0.2,2018-19
2029,Lee Kangin,kr KOR,MFFW,Valencia,17,2001,0.3,0,1,0,0,3.75,0,0,,31.5,0,0,0,0,0,0.02,0,0,2018-19
2030,Wilfrid Kaptoum,cm CMR,MF,Betis,22,1996,8.6,0,3,1,33.3,0.35,0.12,0,0,17.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2018-19
2031,Keko,es ESP,MFFW,Valladolid,26,1991,17,2,21,10,47.6,1.23,0.59,0.1,0.2,14.9,0,0,0,3.4,3.4,0.16,-1.4,-1.4,2018-19
2032,Kike,es ESP,FW,Eibar,28,1989,14.4,3,43,16,37.2,2.98,1.11,0.07,0.19,13.6,0,0,0,5.6,5.6,0.13,-2.6,-2.6,2018-19
2033,Simon KjÃ¦r,dk DEN,DF,Sevilla,29,1989,22.3,0,13,3,23.1,0.58,0.13,0,0,14,0,0,0,0.9,0.9,0.07,-0.9,-0.9,2018-19
2034,Kenan Kodro,ba BIH,FWMF,Athletic Club,24,1993,1.8,1,4,1,25,2.24,0.56,0.25,1,17.9,0,0,0,0.2,0.2,0.05,0.8,0.8,2018-19
2035,Koke,es ESP,MF,AtlÃ©tico Madrid,26,1992,28.7,3,21,6,28.6,0.73,0.21,0.14,0.5,20.9,1,0,0,1.5,1.5,0.07,1.5,1.5,2018-19
2036,Geoffrey Kondogbia,cf CTA,MF,Valencia,25,1993,13.8,1,22,4,18.2,1.59,0.29,0.05,0.25,21.2,0,0,0,2.2,2.2,0.1,-1.2,-1.2,2018-19
2037,Vasyl Kravets,ua UKR,DFFW,LeganÃ©s,20,1997,5.3,0,4,2,50,0.75,0.37,0,0,24.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2018-19
2038,Toni Kroos,de GER,MF,Real Madrid,28,1990,24.7,0,30,9,30,1.22,0.36,0,0,25.2,0,0,0,1.4,1.4,0.05,-1.4,-1.4,2018-19
2039,VÃ­ctor Laguardia,es ESP,DF,AlavÃ©s,28,1989,36,1,17,4,23.5,0.47,0.11,0.06,0.25,13,1,0,0,1.7,1.7,0.1,-0.7,-0.7,2018-19
2040,Diego Lainez,mx MEX,FWMF,Betis,18,2000,3.9,0,10,2,20,2.55,0.51,0,0,23.2,0,0,0,0.3,0.3,0.03,-0.3,-0.3,2018-19
2041,Toni Lato,es ESP,DF,Valencia,20,1997,3,0,2,0,0,0.67,0,0,,16.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2018-19
2042,Miguel LayÃºn,mx MEX,MFDF,Villarreal,30,1988,5.6,0,12,2,16.7,2.13,0.36,0,0,24.3,2,0,0,0.5,0.4,0.03,-0.5,-0.4,2018-19
2043,Robin Le Normand,fr FRA,DF,Real Sociedad,21,1996,3.2,0,2,0,0,0.63,0,0,,6.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2,2018-19
2044,Wu Lei,cn CHN,FWMF,Espanyol,26,1991,11.8,3,31,8,25.8,2.63,0.68,0.1,0.38,13,0,0,0,5.1,5.1,0.16,-2.1,-2.1,2018-19
2045,IÃ±igo Lekue,es ESP,DF,Athletic Club,25,1993,2.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2046,Thomas Lemar,fr FRA,MF,AtlÃ©tico Madrid,22,1995,20.2,3,26,12,46.2,1.29,0.59,0.12,0.25,20.9,1,0,0,3,3,0.12,0,0,2018-19
2047,ClÃ©ment Lenglet,fr FRA,DF,Barcelona,23,1995,21.5,1,6,2,33.3,0.28,0.09,0.17,0.5,8.5,0,0,0,0.9,0.9,0.16,0.1,0.1,2018-19
2048,Pedro LeÃ³n,es ESP,MFFW,Eibar,31,1986,4.7,1,7,2,28.6,1.48,0.42,0.14,0.5,20.6,0,0,0,1,1,0.14,0,0,2018-19
2049,Sergio LeÃ³n,es ESP,FWMF,Betis,29,1989,7.1,0,13,2,15.4,1.83,0.28,0,0,18.6,0,0,0,0.6,0.6,0.04,-0.6,-0.6,2018-19
2050,Diego Llorente,es ESP,DF,Real Sociedad,24,1993,19.5,0,7,1,14.3,0.36,0.05,0,0,19.4,1,0,0,0.5,0.5,0.07,-0.5,-0.5,2018-19
2051,Marcos Llorente,es ESP,MF,Real Madrid,23,1995,6,0,1,1,100,0.17,0.17,0,0,13.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2018-19
2052,Giovani Lo Celso,ar ARG,MFFW,Betis,22,1996,26.6,9,60,25,41.7,2.25,0.94,0.12,0.28,20.3,2,2,4,8.2,5,0.08,0.8,2,2018-19
2053,Stanislav Lobotka,sk SVK,MF,Celta Vigo,23,1994,27.7,0,11,2,18.2,0.4,0.07,0,0,21.8,0,0,0,0.9,0.9,0.08,-0.9,-0.9,2018-19
2054,Samuele Longo,it ITA,FW,Huesca,26,1992,6.2,1,10,4,40,1.62,0.65,0.1,0.25,9.1,0,0,0,1.8,1.8,0.18,-0.8,-0.8,2018-19
2055,Alejandro LÃ³pez,es ESP,MF,Espanyol,21,1997,1.2,0,1,0,0,0.8,0,0,,28.5,0,0,0,0,0,0.02,0,0,2018-19
2056,David LÃ³pez,es ESP,DF,Espanyol,28,1989,20.2,0,9,2,22.2,0.45,0.1,0,0,18.1,0,0,0,1,1,0.11,-1,-1,2018-19
2057,Diego LÃ³pez,es ESP,GK,Espanyol,36,1981,38,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2058,Javi LÃ³pez,es ESP,DF,Espanyol,32,1986,21.6,0,7,1,14.3,0.32,0.05,0,0,19.2,0,0,0,0.7,0.7,0.1,-0.7,-0.7,2018-19
2059,Lluis LÃ³pez,es ESP,DF,Espanyol,21,1997,5.8,0,1,1,100,0.17,0.17,0,0,3.9,0,0,0,0.2,0.2,0.22,-0.2,-0.2,2018-19
2060,Pedro LÃ³pez MuÃ±oz,es ESP,DF,Levante,34,1983,5.2,0,2,1,50,0.39,0.19,0,0,20.6,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2018-19
2061,Pau LÃ³pez,es ESP,GK,Betis,23,1994,33,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2062,Roberto LÃ³pez,es ESP,MF,Real Sociedad,18,2000,0.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2063,Unai LÃ³pez,es ESP,MF,Athletic Club,22,1995,3.6,0,4,1,25,1.1,0.27,0,0,22.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,2018-19
2064,Anthony Lozano,hn HON,FWMF,Girona,25,1993,8.1,0,23,11,47.8,2.84,1.36,0,0,14.2,0,0,0,2.3,2.3,0.1,-2.3,-2.3,2018-19
2065,Filipe LuÃ­s,br BRA,DF,AtlÃ©tico Madrid,32,1985,22.6,2,10,6,60,0.44,0.27,0.2,0.33,20.6,0,0,0,0.8,0.8,0.08,1.2,1.2,2018-19
2066,JosÃ© Luis GayÃ ,es ESP,DF,Valencia,23,1995,34.9,1,15,3,20,0.43,0.09,0.07,0.33,20.8,1,0,0,1,1,0.06,0,0,2018-19
2067,JosÃ© Luis Morales,es ESP,FWMF,Levante,31,1987,35.5,12,60,28,46.7,1.69,0.79,0.15,0.32,15.5,0,3,5,13.6,9.7,0.16,-1.6,-0.7,2018-19
2068,Luisinho,pt POR,DF,Huesca,33,1985,5.6,0,3,1,33.3,0.53,0.18,0,0,25.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2018-19
2069,Douglas Luiz,br BRA,MF,Girona,20,1998,16.6,0,16,0,0,0.97,0,0,,25.4,0,0,0,1.6,1.6,0.1,-1.6,-1.6,2018-19
2070,Antonio Luna,es ESP,DFFW,Levante,27,1991,14,0,3,1,33.3,0.21,0.07,0,0,18.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,2018-19
2071,Andriy Lunin,ua UKR,GK,LeganÃ©s,19,1999,4.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2072,Nemanja MaksimoviÄ‡,rs SRB,MF,Getafe,23,1995,35.7,1,33,7,21.2,0.93,0.2,0.03,0.14,18.2,0,0,0,2.6,2.6,0.08,-1.6,-1.6,2018-19
2073,Malcom,br BRA,FWMF,Barcelona,21,1997,6.8,1,11,6,54.5,1.61,0.88,0.09,0.17,13.7,0,0,0,1.4,1.4,0.12,-0.4,-0.4,2018-19
2074,Hugo Mallo,es ESP,DF,Celta Vigo,27,1991,34.4,1,24,8,33.3,0.7,0.23,0.04,0.13,19.8,0,0,0,1.8,1.8,0.07,-0.8,-0.8,2018-19
2075,AÃ¯ssa Mandi,dz ALG,DF,Betis,26,1991,34,1,6,3,50,0.18,0.09,0.17,0.33,13.4,0,0,0,0.6,0.6,0.11,0.4,0.4,2018-19
2076,MartÃ­n Mantovani,ar ARG,DF,Huesca,34,1984,7.8,2,5,3,60,0.64,0.39,0.4,0.67,9.9,0,0,0,0.5,0.5,0.1,1.5,1.5,2018-19
2077,Fran Manzanara,es ESP,DFMF,Levante,21,1996,1.7,0,1,0,0,0.57,0,0,,3,0,0,0,0.6,0.6,0.63,-0.6,-0.6,2018-19
2078,Marcelo,br BRA,DF,Real Madrid,30,1988,20.6,2,35,12,34.3,1.7,0.58,0.06,0.17,21.5,0,0,0,1.9,1.9,0.06,0.1,0.1,2018-19
2079,Ã“scar de Marcos,es ESP,DFFW,Athletic Club,29,1989,26.9,1,9,2,22.2,0.33,0.07,0.11,0.5,11.8,0,0,0,1.3,1.3,0.14,-0.3,-0.3,2018-19
2080,Miguel MarÃ­,es ESP,MF,Eibar,21,1997,0.8,0,1,0,0,1.3,0,0,,28.5,0,0,0,0,0,0.02,0,0,2018-19
2081,JosÃ© MarÃ­a GimÃ©nez,uy URU,DF,AtlÃ©tico Madrid,23,1995,19.7,0,15,3,20,0.76,0.15,0,0,13,0,0,0,1.2,1.2,0.08,-1.2,-1.2,2018-19
2082,Mariano,do DOM,FW,Real Madrid,24,1993,5,3,23,8,34.8,4.63,1.61,0.13,0.38,14.2,1,0,0,2.6,2.6,0.11,0.4,0.4,2018-19
2083,AdriÃ¡n MarÃ­n,es ESP,DFMF,AlavÃ©s,21,1997,3.2,0,2,0,0,0.62,0,0,,10.1,0,0,0,0.3,0.3,0.13,-0.3,-0.3,2018-19
2084,Guillermo MaripÃ¡n,cl CHI,DF,AlavÃ©s,24,1994,22.3,2,15,4,26.7,0.67,0.18,0.13,0.5,9.7,0,0,0,2.5,2.5,0.17,-0.5,-0.5,2018-19
2085,Roger MartÃ­,es ESP,FW,Levante,27,1991,21,13,69,28,40.6,3.29,1.34,0.16,0.39,16,0,2,2,12.8,11.3,0.16,0.2,-0.3,2018-19
2086,IÃ±igo MartÃ­nez,es ESP,DF,Athletic Club,27,1991,32.2,0,25,4,16,0.78,0.12,0,0,18.1,2,0,0,2.1,2.1,0.08,-2.1,-2.1,2018-19
2087,Gelson Martins,pt POR,FWMF,AtlÃ©tico Madrid,23,1995,2.5,0,5,1,20,1.97,0.39,0,0,16.2,0,0,0,0.3,0.3,0.06,-0.3,-0.3,2018-19
2088,Jordi Masip,es ESP,GK,Valladolid,29,1989,35,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2089,Jaime Mata,es ESP,FWMF,Getafe,29,1988,27,14,55,21,38.2,2.04,0.78,0.18,0.48,12.9,0,4,4,12.4,9.3,0.17,1.6,0.7,2018-19
2090,Borja Mayoral,es ESP,FW,Levante,21,1997,18,3,24,15,62.5,1.33,0.83,0.13,0.2,11.1,0,0,0,4.7,4.7,0.2,-1.7,-1.7,2018-19
2091,RÃ³bert MazÃ¡Åˆ,sk SVK,DF,Celta Vigo,24,1994,1,0,1,0,0,1,0,0,,26,0,0,0,0,0,0.02,0,0,2018-19
2092,Ãlvaro MedrÃ¡n,es ESP,MF,Rayo Vallecano,24,1994,12.8,3,24,9,37.5,1.88,0.7,0.13,0.33,24.3,3,0,0,2.3,2.3,0.1,0.7,0.7,2018-19
2093,Ã“scar Melendo,es ESP,MFFW,Espanyol,20,1997,22.2,0,9,5,55.6,0.41,0.23,0,0,21,0,0,0,0.4,0.4,0.05,-0.4,-0.4,2018-19
2094,Gonzalo Melero,es ESP,MF,Huesca,24,1994,14.9,2,20,5,25,1.34,0.33,0.05,0.2,16.6,0,1,2,5.1,3.5,0.18,-3.1,-2.5,2018-19
2095,Arthur Melo,br BRA,MF,Barcelona,21,1996,15.9,0,6,4,66.7,0.38,0.25,0,0,21.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,2018-19
2096,Brais MÃ©ndez,es ESP,MFFW,Celta Vigo,21,1997,26.1,6,70,25,35.7,2.68,0.96,0.07,0.2,20.2,2,1,1,5.5,4.7,0.07,0.5,0.3,2018-19
2097,Gabriel Mercado,ar ARG,DF,Sevilla,31,1987,19.3,2,11,3,27.3,0.57,0.16,0.18,0.67,13.8,0,0,0,1.8,1.8,0.16,0.2,0.2,2018-19
2098,Mikel Merino,es ESP,MF,Real Sociedad,22,1996,22.8,3,24,10,41.7,1.05,0.44,0.13,0.3,16.1,0,0,0,2.9,2.9,0.12,0.1,0.1,2018-19
2099,Sabin Merino,es ESP,FWMF,LeganÃ©s,26,1992,3.3,0,11,4,36.4,3.36,1.22,0,0,12.1,0,0,0,1.5,1.5,0.13,-1.5,-1.5,2018-19
2100,MartÃ­n Merquelanz,es ESP,MF,Real Sociedad,23,1995,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2101,Roque Mesa,es ESP,MF,Sevilla,29,1989,19.4,2,28,7,25,1.44,0.36,0.07,0.29,21,1,0,0,1.2,1.2,0.04,0.8,0.8,2018-19
2102,Lionel Messi,ar ARG,FW,Barcelona,31,1987,30.1,36,165,82,49.7,5.47,2.72,0.19,0.39,20.2,41,4,5,23.8,19.9,0.12,12.2,12.1,2018-19
2103,MÃ­chel,es ESP,MF,Valladolid,30,1988,28.4,1,20,4,20,0.71,0.14,0.05,0.25,28,2,0,1,1.5,0.7,0.03,-0.5,0.3,2018-19
2104,Miguel,es ESP,FW,Valladolid,18,1999,0.1,0,2,1,50,15,7.5,0,0,10.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2018-19
2105,Pere Milla,es ESP,MFFW,Eibar,25,1992,3.8,0,4,0,0,1.06,0,0,,19.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,2018-19
2106,Santi Mina,es ESP,FW,Valencia,22,1995,20.6,7,43,22,51.2,2.09,1.07,0.16,0.32,11.7,0,0,0,8.1,7.9,0.18,-1.1,-0.9,2018-19
2107,Ignasi Miquel,es ESP,DF,Getafe,25,1992,3.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2108,Jorge MiramÃ³n,es ESP,DF,Huesca,29,1989,27.7,1,12,4,33.3,0.43,0.14,0.08,0.25,22.9,0,0,0,0.8,0.8,0.06,0.2,0.2,2018-19
2109,Luka ModriÄ‡,hr CRO,MF,Real Madrid,32,1985,29,3,37,12,32.4,1.28,0.41,0.08,0.25,21.1,0,0,0,2.7,2.7,0.07,0.3,0.3,2018-19
2110,Johan Mojica,co COL,FWMF,Girona,25,1992,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2111,Jorge Molina,es ESP,FW,Getafe,36,1982,29.4,14,55,21,38.2,1.87,0.71,0.22,0.57,12.8,0,2,2,11.5,9.9,0.19,2.5,2.1,2018-19
2112,Victor Mollejo,es ESP,FWDF,AtlÃ©tico Madrid,17,2001,0.7,0,2,0,0,2.77,0,0,,19.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2018-19
2113,Francisco Montero,es ESP,DF,AtlÃ©tico Madrid,19,1999,4.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2114,Emre Mor,tr TUR,FWMF,Celta Vigo,21,1997,4.1,0,8,4,50,1.95,0.98,0,0,21.3,0,0,0,0.7,0.7,0.08,-0.7,-0.7,2018-19
2115,Ãlvaro Morata,es ESP,FW,AtlÃ©tico Madrid,25,1992,12,6,30,13,43.3,2.49,1.08,0.2,0.46,11.2,0,0,0,6.3,6.3,0.22,-0.3,-0.3,2018-19
2116,Ãlex Moreno,es ESP,DF,Rayo Vallecano,25,1993,34.8,1,25,7,28,0.72,0.2,0.04,0.14,19.5,0,0,0,1.1,1.1,0.04,-0.1,-0.1,2018-19
2117,Gerard Moreno,es ESP,FW,Villarreal,26,1992,25.7,8,70,32,45.7,2.72,1.24,0.11,0.25,14.4,0,0,1,12,11.2,0.16,-4,-3.2,2018-19
2118,HÃ©ctor Moreno,mx MEX,DF,Real Sociedad,30,1988,21.5,1,6,1,16.7,0.28,0.05,0.17,1,10.4,0,0,0,0.6,0.6,0.09,0.4,0.4,2018-19
2119,Sergio Moreno,es ESP,FW,Rayo Vallecano,19,1999,0.2,0,1,1,100,6.43,6.43,0,0,10.8,0,0,0,0.3,0.3,0.34,-0.3,-0.3,2018-19
2120,Manu Morlanes,es ESP,MF,Villarreal,19,1999,6.8,0,3,0,0,0.44,0,0,,27.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2018-19
2121,Loren MorÃ³n,es ESP,FW,Betis,24,1993,21.7,6,58,28,48.3,2.67,1.29,0.1,0.21,14.2,0,0,0,8.9,8.6,0.15,-2.9,-2.6,2018-19
2122,Toni Moya,es ESP,DF,AtlÃ©tico Madrid,20,1998,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2123,Javi Moyano,es ESP,DF,Valladolid,32,1986,23.3,0,6,2,33.3,0.26,0.09,0,0,16.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,2018-19
2124,Iker Muniain,es ESP,MFFW,Athletic Club,25,1992,26.5,7,24,11,45.8,0.91,0.42,0.25,0.55,15.6,0,1,1,7.1,6.3,0.26,-0.1,-0.3,2018-19
2125,Marc Muniesa,es ESP,DFMF,Girona,26,1992,15.6,0,7,1,14.3,0.45,0.06,0,0,18.9,0,0,0,0.5,0.5,0.07,-0.5,-0.5,2018-19
2126,Aihen MuÃ±oz,es ESP,DF,Real Sociedad,20,1997,10.6,0,2,0,0,0.19,0,0,,16.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2018-19
2127,Ezequiel MuÃ±oz,ar ARG,DF,LeganÃ©s,27,1990,2.3,0,2,0,0,0.85,0,0,,10.7,0,0,0,0.2,0.2,0.1,-0.2,-0.2,2018-19
2128,JoaquÃ­n MuÃ±oz,es ESP,FW,AtlÃ©tico Madrid,19,1999,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2129,Luis Muriel,co COL,MFFW,Sevilla,27,1991,1.4,1,4,1,25,2.93,0.73,0.25,1,18.3,0,0,0,0.2,0.2,0.06,0.8,0.8,2018-19
2130,Jeison Murillo,co COL,DF,Barcelona,26,1992,1.3,0,1,1,100,0.8,0.8,0,0,13.3,0,0,0,0,0,0.05,0,0,2018-19
2131,Jeison Murillo,co COL,DF,Valencia,26,1992,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2132,DamiÃ¡n Musto,ar ARG,MFDF,Huesca,31,1987,18.7,0,13,2,15.4,0.69,0.11,0,0,21.4,0,0,0,1.2,1.2,0.09,-1.2,-1.2,2018-19
2133,Nacho,es ESP,DF,Valladolid,29,1989,35,1,17,5,29.4,0.49,0.14,0.06,0.2,23.2,0,0,0,0.6,0.6,0.03,0.4,0.4,2018-19
2134,Nacho,es ESP,DF,Real Madrid,28,1990,18.9,0,5,0,0,0.27,0,0,,15.2,0,0,0,0.3,0.3,0.07,-0.3,-0.3,2018-19
2135,Naldo,br BRA,DF,Espanyol,29,1988,15.1,1,7,1,14.3,0.46,0.07,0.14,1,8.2,0,0,0,1.1,1.1,0.15,-0.1,-0.1,2018-19
2136,Ximo Navarro,es ESP,DF,AlavÃ©s,28,1990,28.1,2,13,3,23.1,0.46,0.11,0.15,0.67,19.8,0,0,0,0.7,0.7,0.05,1.3,1.3,2018-19
2137,JesÃºs Navas,es ESP,DFFW,Sevilla,32,1985,30.1,1,32,11,34.4,1.06,0.37,0.03,0.09,20.8,0,0,0,1.5,1.5,0.05,-0.5,-0.5,2018-19
2138,Keylor Navas,cr CRC,GK,Real Madrid,31,1986,10,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2139,RaÃºl Navas,es ESP,DF,Real Sociedad,30,1988,14.6,0,5,0,0,0.34,0,0,,19.6,0,0,0,0.3,0.3,0.06,-0.3,-0.3,2018-19
2140,Neto,br BRA,GK,Valencia,29,1989,34,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2141,SaÃºl Ã‘Ã­guez,es ESP,MFDF,AtlÃ©tico Madrid,23,1994,32.5,4,51,19,37.3,1.57,0.58,0.08,0.21,19.9,1,0,1,5,4.1,0.08,-1,-0.1,2018-19
2142,Peru Nolaskoain,es ESP,DF,Athletic Club,19,1998,5.2,2,4,3,75,0.78,0.58,0.5,0.67,13.9,0,0,0,0.4,0.4,0.11,1.6,1.6,2018-19
2143,Nolito,es ESP,FWDF,Sevilla,31,1986,0.8,0,2,1,50,2.37,1.18,0,0,7.2,0,0,0,0.5,0.5,0.26,-0.5,-0.5,2018-19
2144,Unai NÃºÃ±ez,es ESP,DF,Athletic Club,21,1997,11.8,0,12,3,25,1.02,0.25,0,0,11.6,0,0,0,1.1,1.1,0.09,-1.1,-1.1,2018-19
2145,Allan Nyom,cm CMR,DFFW,LeganÃ©s,30,1988,19,1,5,3,60,0.26,0.16,0.2,0.33,19.3,0,0,0,0.3,0.3,0.05,0.7,0.7,2018-19
2146,Jan Oblak,si SVN,GK,AtlÃ©tico Madrid,25,1993,37,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2147,Ãlvaro Odriozola,es ESP,DF,Real Madrid,22,1995,13.1,0,1,1,100,0.08,0.08,0,0,11.6,0,0,0,0.5,0.5,0.46,-0.5,-0.5,2018-19
2148,Dani Ojeda,es ESP,MFDF,LeganÃ©s,23,1994,2.1,0,2,1,50,0.93,0.47,0,0,12.1,0,0,0,0.4,0.4,0.19,-0.4,-0.4,2018-19
2149,Lucas Olaza,uy URU,DF,Celta Vigo,24,1994,10,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2150,Oier OlazÃ¡bal,es ESP,GK,Levante,28,1989,21,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2151,Kiko Olivas,es ESP,DF,Valladolid,29,1988,34.4,0,6,1,16.7,0.17,0.03,0,0,8.8,0,0,0,1.3,1.3,0.21,-1.3,-1.3,2018-19
2152,Paulo Oliveira,pt POR,DF,Eibar,26,1992,24.9,0,9,2,22.2,0.36,0.08,0,0,13.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7,2018-19
2153,MathÃ­as Olivera,uy URU,DFMF,Getafe,20,1997,11.2,0,6,3,50,0.54,0.27,0,0,18.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,2018-19
2154,Kenneth Omeruo,ng NGA,DF,LeganÃ©s,24,1993,27,0,3,1,33.3,0.11,0.04,0,0,16.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2,2018-19
2155,FabiÃ¡n Orellana,cl CHI,MFFW,Eibar,32,1986,30.4,3,77,24,31.2,2.54,0.79,0.03,0.08,17,3,1,1,7.2,6.4,0.08,-4.2,-4.4,2018-19
2156,Mikel Oyarzabal,es ESP,FWMF,Real Sociedad,21,1997,35,13,63,25,39.7,1.8,0.71,0.16,0.4,16.4,0,3,3,11.1,8.8,0.14,1.9,1.2,2018-19
2157,Fernando Pacheco,es ESP,GK,AlavÃ©s,26,1992,35,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2158,RubÃ©n Pardo,es ESP,MFFW,Real Sociedad,25,1992,15.2,1,21,4,19,1.38,0.26,0.05,0.25,26.9,3,0,0,1,1,0.05,0,0,2018-19
2159,Daniel Parejo,es ESP,MF,Valencia,29,1989,34,9,38,15,39.5,1.12,0.44,0.11,0.27,25.5,10,5,6,8.1,3.4,0.09,0.9,0.6,2018-19
2160,Thomas Partey,gh GHA,MF,AtlÃ©tico Madrid,25,1993,23,3,36,7,19.4,1.57,0.3,0.08,0.43,25.3,2,0,0,1.5,1.5,0.04,1.5,1.5,2018-19
2161,Gabriel Paulista,br BRA,DF,Valencia,27,1990,29.1,0,11,2,18.2,0.38,0.07,0,0,11.3,0,0,0,1.1,1,0.09,-1.1,-1,2018-19
2162,Alfonso Pedraza,es ESP,DFFW,Villarreal,22,1996,23.3,3,36,13,36.1,1.55,0.56,0.08,0.23,16.3,0,0,0,3.7,3.7,0.1,-0.7,-0.7,2018-19
2163,Pedrosa,es ESP,DF,Espanyol,20,1998,8.5,1,6,1,16.7,0.71,0.12,0.17,1,22.5,0,0,0,0.5,0.5,0.08,0.5,0.5,2018-19
2164,RubÃ©n PeÃ±a,es ESP,DF,Eibar,27,1991,29.7,1,22,4,18.2,0.74,0.13,0.05,0.25,22.6,0,0,0,0.8,0.8,0.04,0.2,0.2,2018-19
2165,Carles PÃ©rez,es ESP,FW,Barcelona,20,1998,0.2,0,1,0,0,5,0,0,,7.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,2018-19
