Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Season
157,Erik Expósito,es ESP,FW,Las Palmas,21,1996,5.2,1,9,2,22.2,1.73,0.39,0.11,0.5,14.4,0,0,0,0.8,0.8,0.09,0.2,0.2,2017-18
158,Imoh Ezekiel,ng NGA,MFFW,Las Palmas,23,1993,5.2,0,7,3,42.9,1.34,0.58,0,0,14.6,0,0,0,1.1,1.1,0.16,-1.1,-1.1,2017-18
159,Fayçal Fajr,ma MAR,MFFW,Getafe,28,1988,26.5,1,21,9,42.9,0.79,0.34,0.05,0.11,25.5,3,0,1,1.5,0.7,0.03,-0.5,0.3,2017-18
160,Zouhair Feddal,ma MAR,DF,Betis,28,1989,14,3,6,3,50,0.43,0.21,0.5,1,17,1,0,0,0.5,0.5,0.09,2.5,2.5,2017-18
161,Andrés Fernández,es ESP,GK,Villarreal,30,1986,2.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
162,Augusto Fernández,ar ARG,MF,Atlético Madrid,31,1986,1.2,0,1,0,0,0.84,0,0,,31,0,0,0,0,0,0.02,0,0,2017-18
163,Carlos Fernández,es ESP,FW,Sevilla,21,1996,1.5,1,5,2,40,3.28,1.31,0.2,0.5,14.8,0,0,0,0.6,0.6,0.11,0.4,0.4,2117-18
164,Enzo Fernández,es ESP,MF,Alavés,22,1995,0.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
165,Raúl Fernández,es ESP,GK,Levante,29,1988,11,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
166,Junior Firpo,es ESP,DF,Betis,20,1996,13.2,2,13,4,30.8,0.98,0.3,0.15,0.5,15.1,0,0,0,1.3,1.3,0.1,0.7,0.7,2017-18
167,Mathieu Flamini,fr FRA,MF,Getafe,33,1984,5.3,0,1,1,100,0.19,0.19,0,0,22.8,0,0,0,0,0,0.04,0,0,2017-18
168,Andreu Fontàs,es ESP,DF,Celta Vigo,27,1989,9.8,0,1,0,0,0.1,0,0,,10.4,0,0,0,0.1,0.1,0.08,-0.1,-0.1,2017-18
169,Pablo Fornals,es ESP,MFFW,Villarreal,21,1996,29.1,3,51,14,27.5,1.75,0.48,0.06,0.21,21.3,1,0,0,2.8,2.8,0.06,0.2,0.2,2017-18
170,Javi Fuego,es ESP,MF,Villarreal,33,1984,6,0,1,0,0,0.17,0,0,,27.9,0,0,0,0,0,0.02,0,0,2017-18
171,Javi Fuego,es ESP,MF,Espanyol,33,1984,14.9,0,6,2,33.3,0.4,0.13,0,0,19.7,0,0,0,0.4,0.4,0.07,-0.4,-0.4,2017-18
172,Gabi,es ESP,MF,Atlético Madrid,34,1983,26.1,0,10,1,10,0.38,0.04,0,0,25,0,0,0,0.3,0.3,0.03,-0.3,-0.3,2017-18
173,Gabriel,br BRA,MF,Leganés,23,1993,26.4,5,42,13,31,1.59,0.49,0.1,0.31,19.1,3,1,1,5.5,4.7,0.11,-0.5,-0.7,2017-18
174,Nicolás Gaitán,ar ARG,MFFW,Atlético Madrid,29,1988,2.4,0,6,3,50,2.47,1.23,0,0,20.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4,2117-18
175,Álex Gálvez,es ESP,DF,Las Palmas,28,1989,18,0,16,4,25,0.89,0.22,0,0,24.1,9,0,0,0.8,0.8,0.05,-0.8,-0.8,2017-18
176,Álex Gálvez,es ESP,DF,Eibar,28,1989,4,1,2,1,50,0.5,0.25,0.5,1,14,0,0,0,0.1,0.1,0.05,0.9,0.9,2017-18
177,Bruno Gama,pt POR,FWMF,La Coruña,29,1987,1.3,0,1,0,0,0.78,0,0,,18.6,0,0,0,0,0,0.03,0,0,2017-18
178,Kévin Gameiro,fr FRA,FW,Atlético Madrid,30,1987,12.5,7,18,11,61.1,1.44,0.88,0.28,0.45,14.6,0,2,2,6.1,4.6,0.25,0.9,0.4,2017-18
179,Ganso,br BRA,MF,Sevilla,27,1989,5.8,2,7,3,42.9,1.21,0.52,0.29,0.67,16.3,0,0,0,1.4,1.4,0.2,0.6,0.6,2017-18
180,Ezequiel Garay,ar ARG,DF,Valencia,30,1986,22.5,0,6,1,16.7,0.27,0.04,0,0,14.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4,2017-18
181,Aleix García,es ESP,MF,Girona,20,1997,9.5,1,12,3,25,1.27,0.32,0.08,0.33,31.2,3,0,0,0.3,0.3,0.02,0.7,0.7,2017-18
182,Borja García,es ESP,MF,Girona,26,1990,31.1,2,51,10,19.6,1.64,0.32,0.04,0.2,23.2,2,0,0,2.6,2.6,0.05,-0.6,-0.6,2017-18
183,Dani García,es ESP,MF,Eibar,27,1990,30.8,0,20,1,5,0.65,0.03,0,0,28.3,0,0,0,0.5,0.5,0.03,-0.5,-0.5,2017-18
184,David García,es ESP,DF,Las Palmas,35,1982,9.6,1,5,3,60,0.52,0.31,0.2,0.33,10.2,0,0,0,0.4,0.4,0.07,0.6,0.6,2017-18
185,Javi García,es ESP,MFDF,Betis,30,1987,26.8,1,11,1,9.1,0.41,0.04,0.09,1,20.3,0,0,0,1.1,1.1,0.1,-0.1,-0.1,2017-18
186,Manu García,es ESP,MF,Alavés,31,1986,27.1,3,24,7,29.2,0.89,0.26,0.13,0.43,19.9,0,0,2,3.3,1.8,0.07,-0.3,1.2,2017-18
187,Raúl García,es ESP,MFFW,Athletic Club,31,1986,29.2,10,76,30,39.5,2.6,1.03,0.09,0.23,16.1,1,3,3,9.9,7.5,0.1,0.1,-0.5,2117-18
188,Raúl García,es ESP,DF,Leganés,28,1989,15.5,0,7,1,14.3,0.45,0.06,0,0,27.8,1,0,0,0.2,0.2,0.03,-0.2,-0.2,2017-18
189,Samu García,es ESP,MF,Málaga,27,1990,2,0,2,0,0,1.02,0,0,,23.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2017-18
190,Samu García,es ESP,FWMF,Levante,27,1990,2.1,0,2,1,50,0.94,0.47,0,0,16.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2017-18
191,Sergio García,es ESP,FWMF,Espanyol,34,1983,18.2,2,39,17,43.6,2.14,0.93,0.05,0.12,18.5,2,0,0,4,4,0.1,-2,-2,2017-18
192,Mario Gaspar,es ESP,DF,Villarreal,26,1990,31.2,2,29,10,34.5,0.93,0.32,0.07,0.2,23.1,0,0,0,1.3,1.3,0.04,0.7,0.7,2017-18
193,Johannes Geis,de GER,DFMF,Sevilla,23,1993,7.5,0,6,1,16.7,0.8,0.13,0,0,32.2,2,0,0,0.2,0.2,0.03,-0.2,-0.2,2017-18
194,Carles Gil,es ESP,FWMF,La Coruña,24,1992,5.3,0,10,2,20,1.89,0.38,0,0,22.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3,2017-18
195,Nacho Gil,es ESP,FWMF,Las Palmas,21,1995,8.1,0,7,2,28.6,0.86,0.25,0,0,18.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3,2017-18
196,Nacho Gil,es ESP,MF,Valencia,21,1995,2.5,0,2,1,50,0.79,0.39,0,0,20.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,2017-18
197,Dani Giménez,es ESP,GK,Betis,34,1983,3.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
198,Diego Godín,uy URU,DF,Atlético Madrid,31,1986,28.4,0,13,5,38.5,0.46,0.18,0,0,9.6,0,0,0,1.9,1.9,0.14,-1.9,-1.9,2017-18
199,André Gomes,pt POR,MF,Barcelona,24,1993,7.1,0,7,0,0,0.99,0,0,,17.3,0,0,0,0.6,0.6,0.08,-0.6,-0.6,2017-18
200,Ibai Gómez,es ESP,MFFW,Alavés,27,1989,25.8,7,53,23,43.4,2.06,0.89,0.11,0.26,22.2,8,1,1,4.7,3.9,0.07,2.3,2.1,2017-18
201,Maxi Gómez,uy URU,FW,Celta Vigo,20,1996,34.1,17,83,37,44.6,2.43,1.09,0.2,0.46,12.7,1,0,0,14.8,14.8,0.19,2.2,2.2,2117-18
202,Sergi Gómez,es ESP,DF,Celta Vigo,25,1992,29.8,1,15,2,13.3,0.5,0.07,0.07,0.5,11.9,0,0,0,1.6,1.6,0.11,-0.6,-0.6,2017-18
203,Vicente Gómez,es ESP,MF,Las Palmas,28,1988,16.9,0,14,0,0,0.83,0,0,,18.9,0,0,0,0.8,0.8,0.05,-0.8,-0.8,2017-18
204,Adrián González,es ESP,MFFW,Málaga,29,1988,26,3,34,11,32.4,1.31,0.42,0.06,0.18,20.3,0,1,1,3.6,2.8,0.08,-0.6,-0.8,2017-18
205,Álvaro González,es ESP,DF,Villarreal,27,1990,32.2,0,16,3,18.8,0.5,0.09,0,0,11,0,0,0,1.6,1.6,0.1,-1.6,-1.6,2017-18
206,Bruno González,es ESP,DF,Getafe,27,1990,17.1,0,5,0,0,0.29,0,0,,12.5,0,0,0,0.4,0.4,0.08,-0.4,-0.4,2017-18
207,Diego González,es ESP,DF,Málaga,22,1995,15.9,1,13,3,23.1,0.82,0.19,0.08,0.33,16.7,0,0,0,0.7,0.7,0.06,0.3,0.3,2017-18
208,Fabio González,es ESP,MF,Las Palmas,20,1997,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
209,Mario González,es ESP,FW,Villarreal,21,1996,0.2,0,1,0,0,5,0,0,,9.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2017-18
210,Andoni Gorosabel,es ESP,DF,Real Sociedad,20,1996,0.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
211,Julio Gracia,es ESP,DFFW,Betis,19,1998,0.3,0,1,0,0,3.91,0,0,,21.3,0,0,0,0,0,0.03,0,0,2017-18
212,Álex Granell,es ESP,MF,Girona,28,1988,31.6,1,43,8,18.6,1.36,0.25,0.02,0.13,29.7,10,0,1,2.4,1.6,0.04,-1.4,-0.6,2017-18
213,Esteban Granero,es ESP,MF,Espanyol,30,1987,13.7,1,13,2,15.4,0.95,0.15,0.08,0.5,24.7,3,0,0,0.6,0.6,0.04,0.4,0.4,2017-18
214,Antoine Griezmann,fr FRA,FWMF,Atlético Madrid,26,1991,28,19,70,38,54.3,2.5,1.36,0.24,0.45,18,8,2,2,13.1,11.5,0.16,5.9,5.5,2117-18
215,Vicente Guaita,es ESP,GK,Getafe,30,1987,33,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
216,Andrés Guardado,mx MEX,MF,Betis,30,1986,25.2,2,32,8,25,1.27,0.32,0.03,0.13,27.2,2,1,1,2.5,1.7,0.05,-0.5,-0.7,2017-18
217,Gonçalo Guedes,pt POR,MF,Valencia,20,1996,27.1,5,61,21,34.4,2.25,0.77,0.08,0.24,23.2,0,0,0,4.7,4.7,0.08,0.3,0.3,2017-18
218,Ramiro Guerra,uy URU,MF,Villarreal,20,1997,0.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
219,Francis Guerrero,es ESP,DFMF,Betis,21,1996,11,1,4,1,25,0.36,0.09,0.25,1,20.3,0,0,0,0.3,0.3,0.07,0.7,0.7,2017-18
220,John Guidetti,se SWE,FW,Alavés,25,1992,13.6,3,28,11,39.3,2.06,0.81,0.11,0.27,18.9,3,0,0,2.7,2.7,0.1,0.3,0.3,2017-18
221,John Guidetti,se SWE,FWMF,Celta Vigo,25,1992,1.3,0,5,3,60,3.91,2.35,0,0,14.7,0,0,0,0.9,0.9,0.18,-0.9,-0.9,2217-18
222,Guilherme,br BRA,MF,La Coruña,26,1991,29.3,0,41,2,4.9,1.4,0.07,0,0,23.4,1,0,0,2.6,2.6,0.06,-2.6,-2.6,2017-18
223,Gerard Gumbau,es ESP,MF,Leganés,22,1994,15.9,1,17,6,35.3,1.07,0.38,0.06,0.17,28.5,0,0,0,0.7,0.7,0.04,0.3,0.3,2017-18
224,Jon Guridi,es ESP,MF,Real Sociedad,22,1995,0.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
225,Alejandro Gutiérrez Mozo,es ESP,MF,Leganés,22,1995,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
226,Hacen,mr MTN,FWMF,Levante,19,1997,0.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
227,Munir El Haddadi,ma MAR,FW,Alavés,21,1995,27.2,10,62,23,37.1,2.28,0.85,0.16,0.43,17.2,5,0,0,9.1,9.1,0.15,0.9,0.9,2017-18
228,Achraf Hakimi,ma MAR,DF,Real Madrid,18,1998,8.4,2,3,3,100,0.36,0.36,0.67,0.67,13.7,0,0,0,0.3,0.3,0.11,1.7,1.7,2017-18
229,Alen Halilović,hr CRO,FWMF,Las Palmas,21,1996,14.5,2,38,15,39.5,2.62,1.04,0.05,0.13,25.9,4,0,0,1.6,1.6,0.04,0.4,0.4,2117-18
230,Mario Hermoso,es ESP,DF,Espanyol,22,1995,21.4,1,11,3,27.3,0.51,0.14,0.09,0.33,24.8,1,0,0,1,1,0.09,0,0,2017-18
231,Hernán,es ESP,MF,Las Palmas,26,1990,3.9,0,6,2,33.3,1.54,0.51,0,0,16.6,0,0,0,1,1,0.17,-1,-1,2017-18
232,Héctor Hernández,es ESP,DF,Alavés,26,1991,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
233,Lucas Hernández,fr FRA,DF,Atlético Madrid,21,1996,23.5,0,7,1,14.3,0.3,0.04,0,0,16.4,0,0,0,0.6,0.6,0.08,-0.6,-0.6,2017-18
234,Luis Hernández,es ESP,DF,Málaga,28,1989,36,0,4,0,0,0.11,0,0,,12.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2,2017-18
235,Pablo Hernández,cl CHI,MF,Celta Vigo,30,1986,20.2,3,17,3,17.6,0.84,0.15,0.18,1,14.5,0,0,0,1.9,1.9,0.11,1.1,1.1,2017-18
236,Theo Hernández,fr FRA,DF,Real Madrid,19,1997,10.7,0,2,2,100,0.19,0.19,0,0,13.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,2017-18
237,Borja Herrera,es ESP,DF,Las Palmas,24,1993,2.7,0,1,0,0,0.37,0,0,,27.6,0,0,0,0,0,0.02,0,0,2017-18
238,Iago Herrerín,es ESP,GK,Athletic Club,29,1988,8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
239,Andrew Hjulsager,dk DEN,DFMF,Celta Vigo,22,1995,0.2,0,1,0,0,6.43,0,0,,27.2,0,0,0,0,0,0.03,0,0,2017-18
240,Brown Ideye,ng NGA,FW,Málaga,28,1988,8.1,1,10,3,30,1.23,0.37,0.1,0.33,8.6,0,0,0,1.7,1.7,0.17,-0.7,-0.7,2017-18
241,Asier Illarramendi,es ESP,MF,Real Sociedad,27,1990,35.1,7,35,11,31.4,1,0.31,0.2,0.64,23,2,0,0,2.9,2.9,0.08,4.1,4.1,2017-18
242,Andrés Iniesta,es ESP,MF,Barcelona,33,1984,20.3,1,16,6,37.5,0.79,0.3,0.06,0.17,21.9,0,0,0,0.6,0.6,0.04,0.4,0.4,2017-18
243,Takashi Inui,jp JPN,MFFW,Eibar,29,1988,29.2,5,64,21,32.8,2.19,0.72,0.08,0.24,19.7,0,0,0,4.6,4.6,0.07,0.4,0.4,2017-18
244,Gorka Iraizoz,es ESP,GK,Girona,36,1981,8.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
245,Carlos Isaac,es ESP,DF,Atlético Madrid,19,1998,0.7,0,1,0,0,1.43,0,0,,26,0,0,0,0,0,0.02,0,0,2017-18
246,Isco,es ESP,MF,Real Madrid,25,1992,19.7,7,49,19,38.8,2.49,0.96,0.14,0.37,19.2,2,0,0,5.4,5.4,0.11,1.6,1.6,2017-18
247,Manuel Iturra,cl CHI,MF,Málaga,33,1984,17.6,0,2,1,50,0.11,0.06,0,0,14.9,0,0,0,0.4,0.4,0.21,-0.4,-0.4,2017-18
248,Ander Iturraspe,es ESP,MF,Athletic Club,28,1989,21.2,0,6,1,16.7,0.28,0.05,0,0,26.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,2017-18
249,Ivi,es ESP,MFFW,Levante,23,1994,19.6,4,38,9,23.7,1.94,0.46,0.08,0.33,23.7,6,1,1,2.7,1.9,0.05,1.3,1.1,2017-18
250,Adnan Januzaj,be BEL,FW,Real Sociedad,22,1995,17.5,3,60,14,23.3,3.43,0.8,0.05,0.21,18.7,5,0,0,6.3,6.3,0.12,-3.3,-3.3,2017-18
251,Jason,es ESP,FWMF,Levante,23,1994,19.8,1,33,10,30.3,1.66,0.5,0.03,0.1,18.4,2,0,0,2.6,2.6,0.08,-1.6,-1.6,2017-18
252,Álvaro Jiménez,es ESP,MFFW,Getafe,22,1995,5.9,1,9,4,44.4,1.53,0.68,0.11,0.25,24.2,0,0,0,0.5,0.5,0.06,0.5,0.5,2017-18
253,Joaquín,es ESP,MFFW,Betis,36,1981,27.5,4,33,14,42.4,1.2,0.51,0.12,0.29,20.5,9,0,0,3.8,3.8,0.12,0.2,0.2,2017-18
254,Jony,es ESP,FWMF,Málaga,26,1991,2.4,0,5,2,40,2.07,0.83,0,0,20,1,0,0,0.3,0.3,0.06,-0.3,-0.3,2017-18
255,Joan Jordán,es ESP,MF,Eibar,23,1994,27,6,38,16,42.1,1.41,0.59,0.13,0.31,20.6,4,1,2,4.1,2.6,0.07,1.9,2.4,2017-18
256,Willian José,br BRA,FW,Real Sociedad,25,1991,30.8,15,85,26,30.6,2.76,0.84,0.14,0.46,17.6,5,3,4,11.1,7.9,0.09,3.9,4.1,2017-18
257,Jozabed,es ESP,MF,Celta Vigo,26,1991,16.4,0,18,5,27.8,1.1,0.31,0,0,17.3,1,0,0,1.7,1.7,0.1,-1.7,-1.7,2017-18
258,Juanfran,es ESP,DF,La Coruña,28,1988,34,0,24,7,29.2,0.71,0.21,0,0,23.4,0,0,0,1.3,1.3,0.05,-1.3,-1.3,2017-18
259,Juanfran,es ESP,DF,Atlético Madrid,32,1985,14.5,0,3,0,0,0.21,0,0,,27.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2017-18
260,Juankar,es ESP,DF,Málaga,27,1990,8.7,0,2,0,0,0.23,0,0,,28.2,0,0,0,0,0,0.02,0,0,2017-18
261,Juanmi,es ESP,FWMF,Real Sociedad,24,1993,16.5,8,38,13,34.2,2.3,0.79,0.21,0.62,14.3,0,0,0,5.2,5.2,0.14,2.8,2.8,2017-18
262,Juanpe,es ESP,DF,Girona,26,1991,34.1,5,23,11,47.8,0.68,0.32,0.22,0.45,13,1,0,0,2.1,2.1,0.09,2.9,2.9,2017-18
263,Juanpi,ve VEN,MFFW,Málaga,23,1994,6.8,0,15,4,26.7,2.21,0.59,0,0,24.5,2,0,0,0.8,0.8,0.05,-0.8,-0.8,2017-18
264,David Juncà,es ESP,DF,Eibar,23,1993,10,0,3,0,0,0.3,0,0,,29.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,2017-18
265,Aleksandar Katai,rs SRB,MFDF,Alavés,26,1991,0.6,0,2,0,0,3.27,0,0,,32.8,1,0,0,0.1,0.1,0.04,-0.1,-0.1,2017-18
266,Olarenwaju Kayode,ng NGA,FWMF,Girona,24,1993,4.3,0,7,3,42.9,1.64,0.7,0,0,18.9,0,0,0,1,1,0.15,-1,-1,2017-18
267,Keko,es ESP,MFFW,Málaga,25,1991,13.4,0,18,5,27.8,1.34,0.37,0,0,20.2,0,0,0,1.3,1.3,0.07,-1.3,-1.3,2017-18
268,Kike,es ESP,FW,Eibar,27,1989,27.3,8,71,26,36.6,2.6,0.95,0.11,0.31,12.9,0,0,0,9.4,9.4,0.13,-1.4,-1.4,2017-18
269,Simon Kjær,dk DEN,DF,Sevilla,28,1989,17.5,2,9,2,22.2,0.52,0.11,0.22,1,8,0,0,0,1.4,1.4,0.16,0.6,0.6,2017-18
270,Koke,es ESP,MF,Atlético Madrid,25,1992,30.6,4,29,14,48.3,0.95,0.46,0.14,0.29,21.3,1,0,0,2.3,2.3,0.08,1.7,1.7,2017-18
271,Geoffrey Kondogbia,cf CTA,MF,Valencia,24,1993,29,4,28,7,25,0.96,0.24,0.14,0.57,21.4,0,0,0,2,2,0.07,2,2,2017-18
272,Mateo Kovačić,hr CRO,MF,Real Madrid,23,1994,11,0,9,2,22.2,0.82,0.18,0,0,23.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4,2017-18
273,Maksym Koval,ua UKR,GK,La Coruña,24,1992,1.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
274,Bojan Krkić,es ESP,FWMF,Alavés,26,1990,4.9,0,5,4,80,1.02,0.82,0,0,17.4,0,0,0,1,1,0.19,-1,-1,2017-18
275,Michael Krohn-Dehli,dk DEN,MF,La Coruña,34,1983,8.1,0,8,1,12.5,0.99,0.12,0,0,19.7,0,0,0,0.3,0.3,0.04,-0.3,-0.3,2017-18
276,Michael Krohn-Dehli,dk DEN,MFFW,Sevilla,34,1983,6,1,5,2,40,0.84,0.34,0.2,0.5,23.4,0,0,0,0.2,0.2,0.04,0.8,0.8,2017-18
277,Toni Kroos,de GER,MF,Real Madrid,27,1990,25.1,5,41,17,41.5,1.63,0.68,0.12,0.29,23,0,0,0,2.4,2.4,0.06,2.6,2.6,2017-18
278,Zdravko Kuzmanović,rs SRB,MF,Málaga,29,1987,5.3,0,3,0,0,0.56,0,0,,27,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2017-18
279,Alberto de la Bella,es ESP,DF,Real Sociedad,31,1985,17,0,6,1,16.7,0.35,0.06,0,0,20,0,0,0,0.2,0.2,0.04,-0.2,-0.2,2017-18
280,Mehdi Lacen,dz ALG,MF,Málaga,33,1984,11.7,0,5,0,0,0.43,0,0,,22,0,0,0,0.2,0.2,0.04,-0.2,-0.2,2017-18
281,Mehdi Lacen,dz ALG,MF,Getafe,33,1984,0.7,0,2,1,50,2.9,1.45,0,0,22.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2117-18
282,Víctor Laguardia,es ESP,DF,Alavés,27,1989,17,2,5,2,40,0.29,0.12,0.4,1,11.3,0,0,0,0.5,0.5,0.1,1.5,1.5,2017-18
283,Aymeric Laporte,es ESP,DF,Athletic Club,23,1994,19,0,8,2,25,0.42,0.11,0,0,17.5,2,0,0,0.7,0.7,0.09,-0.7,-0.7,2017-18
284,Borja Lasso,es ESP,MF,Sevilla,23,1994,0.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
285,Toni Lato,es ESP,DFMF,Valencia,19,1997,8.9,0,1,0,0,0.11,0,0,,17.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2017-18
286,Miguel Layún,mx MEX,DF,Sevilla,29,1988,13.2,2,22,5,22.7,1.67,0.38,0.09,0.4,23.9,2,0,0,0.8,0.8,0.04,1.2,1.2,2017-18
287,Iñigo Lekue,es ESP,DFFW,Athletic Club,24,1993,23.5,0,18,5,27.8,0.77,0.21,0,0,26.7,0,0,0,0.5,0.5,0.03,-0.5,-0.5,2017-18
288,Mauricio Lemos,uy URU,DFMF,Las Palmas,21,1995,14,0,16,2,12.5,1.14,0.14,0,0,27.4,9,0,0,0.8,0.8,0.05,-0.8,-0.8,2017-18
289,Clément Lenglet,fr FRA,DF,Sevilla,22,1995,33.3,3,14,5,35.7,0.42,0.15,0.21,0.6,8.2,0,0,0,2.6,2.6,0.19,0.4,0.4,2017-18
290,Pedro León,es ESP,FWMF,Eibar,30,1986,10.3,0,24,7,29.2,2.33,0.68,0,0,25,4,0,0,1.2,1.2,0.05,-1.2,-1.2,2017-18
291,Sergio León,es ESP,FW,Betis,28,1989,22,11,64,26,40.6,2.91,1.18,0.17,0.42,14.9,2,0,1,11,10.2,0.16,0,0.8,2117-18
292,Jefferson Lerma,co COL,MF,Levante,22,1994,23.7,0,27,1,3.7,1.14,0.04,0,0,24.2,0,0,0,1.2,1.2,0.04,-1.2,-1.2,2017-18
293,Maxime Lestienne,be BEL,MF,Málaga,25,1992,7.4,0,11,1,9.1,1.48,0.13,0,0,14.1,0,0,0,1.2,1.2,0.11,-1.2,-1.2,2017-18
294,Raúl Lizoain,es ESP,GK,Las Palmas,26,1991,11,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
295,Diego Llorente,es ESP,DF,Real Sociedad,23,1993,25.8,3,22,7,31.8,0.85,0.27,0.14,0.43,14.3,0,0,0,2.3,2.3,0.1,0.7,0.7,2017-18
296,Marcos Llorente,es ESP,MF,Real Madrid,22,1995,6.1,0,6,0,0,0.99,0,0,,26.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,2017-18
297,Stanislav Lobotka,sk SVK,MF,Celta Vigo,22,1994,34,0,8,3,37.5,0.24,0.09,0,0,26.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,2017-18
298,David Lombán,es ESP,DF,Eibar,30,1987,11,1,4,1,25,0.36,0.09,0.25,1,13.2,0,0,0,0.2,0.2,0.06,0.8,0.8,2017-18
299,Adrián López,es ESP,FWMF,La Coruña,29,1988,26.1,9,61,19,31.1,2.34,0.73,0.15,0.47,12.8,1,0,0,7.7,7.7,0.13,1.3,1.3,2017-18
300,Alberto López,es ESP,DF,Málaga,22,1995,0.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
301,Andoni López,es ESP,DF,Athletic Club,21,1996,1,0,1,0,0,1,0,0,,20.5,0,0,0,0,0,0.03,0,0,2017-18
302,David López,es ESP,DFMF,Espanyol,27,1989,37,1,14,6,42.9,0.38,0.16,0.07,0.17,13,0,0,0,1.7,1.7,0.12,-0.7,-0.7,2017-18
303,Diego López,es ESP,GK,Espanyol,35,1981,9.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
304,Iván López,es ESP,DF,Levante,23,1993,1.9,0,1,0,0,0.52,0,0,,29.3,0,0,0,0,0,0.03,0,0,2017-18
305,Javi López,es ESP,DF,Espanyol,31,1986,10.7,0,3,0,0,0.28,0,0,,29.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2017-18
306,Pedro López Muñoz,es ESP,DF,Levante,33,1983,17.7,0,3,0,0,0.17,0,0,,27,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2017-18
307,Pau López,es ESP,GK,Espanyol,22,1994,28.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
308,Pedro López,es ESP,GK,Betis,22,1995,4.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2017-18
309,Víctor López,es ESP,MF,Alavés,20,1997,0.7,0,1,0,0,1.5,0,0,,19.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2017-18
310,Anthony Lozano,hn HON,FWMF,Girona,24,1993,5.2,1,16,7,43.8,3.06,1.34,0.06,0.14,16.3,0,0,0,1.4,1.4,0.09,-0.4,-0.4,2117-18
311,Filipe Luís,br BRA,DF,Atlético Madrid,31,1985,18.4,1,5,2,40,0.27,0.11,0.2,0.5,21.1,0,0,0,0.3,0.3,0.05,0.7,0.7,2017-18
312,José Luis Gayà,es ESP,DF,Valencia,22,1995,32.4,0,14,3,21.4,0.43,0.09,0,0,22.9,0,0,0,0.5,0.5,0.03,-0.5,-0.5,2017-18
313,José Luis Morales,es ESP,MFFW,Levante,30,1987,34,10,58,22,37.9,1.71,0.65,0.12,0.32,18.2,0,3,3,10.2,7.9,0.14,-0.2,-0.9,2017-18
314,Luisinho,pt POR,DF,La Coruña,32,1985,29.1,1,16,4,25,0.55,0.14,0.06,0.25,24.4,0,0,0,0.5,0.5,0.03,0.5,0.5,2017-18
