Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Season
1,Antonio Adán,es ESP,GK,Atlético Madrid,31,1987,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
2,Aday,es ESP,DFMF,Girona,30,1987,7.2,0,9,3,33.3,1.26,0.42,0,0,27.1,2,0,0,0.3,0.3,0.03,-0.3,-0.3,2018-19
3,Aritz Aduriz,es ESP,FW,Athletic Club,37,1981,10.5,2,17,9,52.9,1.62,0.86,0,0,15,0,2,2,3.3,1.8,0.1,-1.3,-1.8,2018-19
4,Luis Advíncula,pe PER,DF,Rayo Vallecano,28,1990,26.5,1,17,5,29.4,0.64,0.19,0.06,0.2,21.8,0,0,0,1.1,1.1,0.06,-0.1,-0.1,2018-19
5,Martin Agirregabiria,es ESP,DF,Alavés,22,1996,22.6,0,1,0,0,0.04,0,0,,23.8,0,0,0,0,0,0.03,0,0,2018-19
6,Juan Aguilera,es ESP,MF,Huesca,32,1985,3.8,0,3,1,33.3,0.78,0.26,0,0,19,0,0,0,0.5,0.5,0.17,-0.5,-0.5,2018-19
7,Carlos Akapo,gq EQG,DF,Huesca,25,1993,11.4,0,7,1,14.3,0.62,0.09,0,0,24.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,2018-19
8,Sergio Akieme,es ESP,DF,Rayo Vallecano,20,1997,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
9,Jordi Alba,es ESP,DF,Barcelona,29,1989,33.2,2,13,4,30.8,0.39,0.12,0.15,0.5,14.7,0,0,0,1.8,1.8,0.14,0.2,0.2,2018-19
10,Pedro Alcalá,es ESP,DF,Girona,29,1989,20.8,1,15,3,20,0.72,0.14,0.07,0.33,20.2,4,0,0,1,1,0.07,0,0,2018-19
11,Rubén Alcaraz,es ESP,MF,Valladolid,27,1991,33.1,3,51,11,21.6,1.54,0.33,0.06,0.27,25.9,11,0,1,3.5,2.7,0.05,-0.5,0.3,2018-19
12,Álex Alegría,es ESP,FWMF,Rayo Vallecano,25,1992,1.6,0,3,2,66.7,1.93,1.29,0,0,16.8,0,0,0,0.2,0.2,0.08,-0.2,-0.2,2018-19
13,Iván Alejo,es ESP,MF,Getafe,23,1995,1.6,0,1,0,0,0.62,0,0,,22.8,0,0,0,0,0,0.03,0,0,2018-19
14,Carles Aleñá,es ESP,MF,Barcelona,20,1998,7.1,2,14,3,21.4,1.98,0.42,0.14,0.67,22.9,0,0,0,1.3,1.3,0.09,0.7,0.7,2018-19
15,Alexander,ar ARG,FW,Leganés,29,1988,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
16,Júnior Alonso,py PAR,DFMF,Celta Vigo,25,1993,6,0,4,2,50,0.67,0.34,0,0,15.4,0,0,0,0.4,0.4,0.09,-0.4,-0.4,2018-19
17,Sergio Álvarez,es ESP,DFMF,Eibar,26,1992,11.9,0,2,0,0,0.17,0,0,,10.2,0,0,0,0.2,0.2,0.12,-0.2,-0.2,2018-19
18,Sergio Álvarez,es ESP,GK,Celta Vigo,31,1986,13,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
19,Yeray Álvarez,es ESP,DF,Athletic Club,23,1995,29,0,11,3,27.3,0.38,0.1,0,0,10,0,0,0,1.3,1,0.09,-1.3,-1,2018-19
20,Ibrahim Amadou,fr FRA,MFDF,Sevilla,25,1993,8.5,0,9,2,22.2,1.06,0.24,0,0,21.2,0,0,0,0.4,0.4,0.05,-0.4,-0.4,2018-19
21,Jordi Amat,es ESP,DF,Rayo Vallecano,26,1992,30.7,0,5,1,20,0.16,0.03,0,0,7.9,0,0,0,0.5,0.5,0.11,-0.5,-0.5,2018-19
22,Amath,sn SEN,MF,Getafe,22,1996,11.1,1,15,6,40,1.35,0.54,0.07,0.17,17.3,0,0,0,1.2,1.2,0.08,-0.2,-0.2,2018-19
23,José Ángel,es ESP,DF,Eibar,28,1989,33.6,1,24,4,16.7,0.71,0.12,0.04,0.25,27.7,5,0,0,0.7,0.7,0.03,0.3,0.3,2018-19
24,Miguel Ángel Moyá,es ESP,GK,Real Sociedad,34,1984,11,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
25,Antoñito,es ESP,DFMF,Valladolid,30,1987,20.7,2,8,2,25,0.39,0.1,0.25,1,16.3,0,0,0,1,1,0.12,1,1,2018-19
26,Vitorino Antunes,pt POR,DFMF,Getafe,31,1987,24.2,1,29,6,20.7,1.2,0.25,0.03,0.17,26.7,4,0,0,1,1,0.04,0,0,2018-19
27,Anuar,ma MAR,MFFW,Valladolid,23,1995,12,1,10,4,40,0.83,0.33,0.1,0.25,12.4,0,0,0,2.7,2.7,0.27,-1.7,-1.7,2018-19
28,Emmanuel Apeh,ng NGA,FWMF,Celta Vigo,21,1996,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
29,Mauro Arambarri,uy URU,MF,Getafe,22,1995,29.7,1,29,9,31,0.98,0.3,0.03,0.11,24.7,3,0,0,1.3,1.3,0.05,-0.3,-0.3,2018-19
30,Guilherme Arana,br BRA,DF,Sevilla,21,1997,7,0,6,2,33.3,0.86,0.29,0,0,14.6,0,0,0,0.9,0.9,0.16,-0.9,-0.9,2018-19
31,Néstor Araujo,mx MEX,DF,Celta Vigo,26,1991,29.8,3,12,7,58.3,0.4,0.23,0.25,0.43,10.6,0,0,0,1.3,1.3,0.1,1.7,1.7,2018-19
32,Anaitz Arbilla,es ESP,DF,Eibar,31,1987,21.7,1,18,1,5.6,0.83,0.05,0.06,1,24.7,3,0,0,0.9,0.9,0.05,0.1,0.1,2018-19
33,Santiago Arias,co COL,DF,Atlético Madrid,26,1992,19.7,1,9,1,11.1,0.46,0.05,0.11,1,17.3,0,0,0,0.4,0.4,0.05,0.6,0.6,2018-19
34,José Arnaiz,es ESP,MFFW,Leganés,23,1995,1.3,0,1,0,0,0.8,0,0,,14,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2018-19
35,Sergio Asenjo,es ESP,GK,Villarreal,29,1989,32,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
36,Marco Asensio,es ESP,FW,Real Madrid,22,1996,19.8,1,45,17,37.8,2.28,0.86,0.02,0.06,18.1,1,0,0,4.1,4.1,0.09,-3.1,-3.1,2018-19
37,Iago Aspas,es ESP,FWMF,Celta Vigo,30,1987,25,20,64,27,42.2,2.56,1.08,0.23,0.56,17.2,10,5,5,11.9,7.9,0.12,8.1,7.1,2018-19
38,Ezequiel Ávila,ar ARG,FWMF,Huesca,24,1994,22.2,10,87,23,26.4,3.92,1.04,0.1,0.39,19.8,2,1,1,6.8,6.1,0.07,3.2,2.9,2018-19
39,Abdoulaye Ba,sn SEN,DF,Rayo Vallecano,27,1991,23.4,1,9,4,44.4,0.38,0.17,0.11,0.25,9.8,0,0,0,1.3,1.3,0.14,-0.3,-0.3,2018-19
40,Carlos Bacca,co COL,FW,Villarreal,31,1986,14.1,6,30,14,46.7,2.13,0.99,0.17,0.36,16,1,1,1,4.6,3.8,0.13,1.4,1.2,2018-19
41,Gareth Bale,wls WAL,FW,Real Madrid,29,1989,19.8,8,75,31,41.3,3.78,1.56,0.09,0.23,18.7,10,1,1,9.1,8.3,0.11,-1.1,-1.3,2018-19
42,Mikel Balenziaga,es ESP,DF,Athletic Club,30,1988,5.8,0,1,0,0,0.17,0,0,,29.6,0,0,0,0,0,0.02,0,0,2018-19
43,Éver Banega,ar ARG,MF,Sevilla,30,1988,29.6,3,30,8,26.7,1.01,0.27,0.03,0.13,26.3,7,2,2,2.8,1.2,0.04,0.2,-0.2,2018-19
44,Léo Baptistão,br BRA,FWMF,Espanyol,25,1992,13.7,2,41,15,36.6,2.99,1.09,0.02,0.07,18.6,0,1,1,5,4.3,0.1,-3,-3.3,2018-19
45,Enis Bardhi,mk MKD,MF,Levante,23,1995,31.5,3,66,18,27.3,2.09,0.57,0.05,0.17,24.5,21,0,0,3.6,3.6,0.06,-0.6,-0.6,2018-19
46,Antonio Barragán,es ESP,DFFW,Betis,31,1987,10.4,0,2,0,0,0.19,0,0,,20.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2018-19
47,Ander Barrenetxea,es ESP,FWMF,Real Sociedad,16,2001,4.4,1,5,1,20,1.13,0.23,0.2,1,14,0,0,0,0.5,0.5,0.1,0.5,0.5,2018-19
48,Marc Bartra,es ESP,DF,Betis,27,1991,32.5,1,10,4,40,0.31,0.12,0.1,0.25,24.9,1,0,0,0.7,0.7,0.07,0.3,0.3,2018-19
49,Borja Bastón,es ESP,FW,Alavés,25,1992,16,5,33,9,27.3,2.06,0.56,0.15,0.56,11.3,0,0,0,6.2,6.2,0.19,-1.2,-1.2,2018-19
50,Michy Batshuayi,be BEL,FW,Valencia,24,1993,5.9,1,17,7,41.2,2.9,1.2,0.06,0.14,17.6,0,0,0,1.4,1.4,0.08,-0.4,-0.4,2018-19
51,Jon Bautista,es ESP,FW,Real Sociedad,23,1995,6.6,1,20,5,25,3.02,0.75,0.05,0.2,13,0,0,0,2.7,2.7,0.14,-1.7,-1.7,2018-19
52,Bebé,cv CPV,FWMF,Rayo Vallecano,28,1990,14.5,1,59,12,20.3,4.08,0.83,0.02,0.08,27.5,4,0,0,2.2,2.2,0.04,-1.2,-1.2,2018-19
53,Bebé,cv CPV,MF,Eibar,28,1990,0.7,0,3,2,66.7,4.35,2.9,0,0,21,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2018-19
54,Fran Beltrán,es ESP,MF,Celta Vigo,19,1999,16.9,1,17,3,17.6,1.01,0.18,0.06,0.33,22.7,0,0,0,1.2,1.2,0.07,-0.2,-0.2,2018-19
55,Wissam Ben Yedder,fr FRA,FW,Sevilla,27,1990,31.2,18,74,34,45.9,2.37,1.09,0.22,0.47,12,0,2,2,18,16.4,0.22,0,-0.4,2018-19
56,Karim Benzema,fr FRA,FW,Real Madrid,30,1987,32.8,21,101,41,40.6,3.08,1.25,0.18,0.44,14,0,3,3,17.7,15.3,0.15,3.3,2.7,2018-19
57,Yuri Berchiche,es ESP,DFFW,Athletic Club,28,1990,34.7,2,29,6,20.7,0.84,0.17,0.07,0.33,21.2,0,0,0,1.2,1.2,0.04,0.8,0.8,2018-19
58,Markel Bergara,es ESP,MF,Getafe,32,1986,0.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
59,Pedro Bigas,es ESP,DF,Eibar,27,1990,6.5,0,3,0,0,0.46,0,0,,10.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2,2018-19
60,Alejandro Blanco,es ESP,FWMF,Alavés,19,1998,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
61,Rubén Blanco,es ESP,GK,Celta Vigo,23,1995,25,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
62,Pablo de Blasis,ar ARG,DFMF,Eibar,30,1988,16.9,2,12,8,66.7,0.71,0.47,0.17,0.25,19.4,0,0,0,0.9,0.9,0.07,1.1,1.1,2018-19
63,Emmanuel Boateng,gh GHA,FW,Levante,22,1996,7.8,1,18,3,16.7,2.32,0.39,0.06,0.33,14.5,0,0,0,1.2,1.2,0.06,-0.2,-0.2,2018-19
64,Kevin-Prince Boateng,gh GHA,FW,Barcelona,31,1987,2.7,0,3,1,33.3,1.13,0.38,0,0,20,0,0,0,0.2,0.2,0.05,-0.2,-0.2,2018-19
65,Daniele Bonera,it ITA,DF,Villarreal,37,1981,2.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
66,Ryad Boudebouz,dz ALG,MFFW,Celta Vigo,28,1990,8,1,11,5,45.5,1.38,0.63,0.09,0.2,17.4,0,0,0,1.5,1.5,0.14,-0.5,-0.5,2018-19
67,Ryad Boudebouz,dz ALG,MFFW,Betis,28,1990,6,0,10,3,30,1.67,0.5,0,0,22.7,1,0,0,0.5,0.5,0.05,-0.5,-0.5,2018-19
68,Sofiane Boufal,ma MAR,MFFW,Celta Vigo,24,1993,23.2,3,51,16,31.4,2.2,0.69,0.06,0.19,18.6,1,0,0,3.4,3.4,0.07,-0.4,-0.4,2018-19
69,Yassine Bounou,ma MAR,GK,Girona,27,1991,31.8,0,1,0,0,0.03,0,0,,7.4,0,0,0,0.1,0.1,0.12,-0.1,-0.1,2018-19
70,Martin Braithwaite,dk DEN,FW,Leganés,27,1991,15.6,4,29,8,27.6,1.86,0.51,0.14,0.5,12.2,0,0,0,5.1,5.1,0.19,-1.1,-1.1,2018-19
71,Darko Brašanac,rs SRB,MF,Alavés,26,1992,17.6,0,9,1,11.1,0.51,0.06,0,0,16.6,0,0,0,0.6,0.6,0.06,-0.6,-0.6,2018-19
72,Rajko Brežančić,rs SRB,DF,Huesca,28,1989,0.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
73,Bryan,es ESP,MFFW,Sevilla,17,2001,1.9,1,4,1,25,2.16,0.54,0.25,1,18.7,0,0,0,0.8,0.8,0.21,0.2,0.2,2018-19
74,Burgui,es ESP,MFFW,Alavés,24,1993,6.2,1,8,2,25,1.3,0.32,0.13,0.5,24,0,0,0,0.8,0.8,0.1,0.2,0.2,2018-19
75,Sergio Busquets,es ESP,MF,Barcelona,30,1988,30.2,0,8,0,0,0.27,0,0,,20.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4,2018-19
76,Unai Bustinza,es ESP,DF,Leganés,26,1992,22.5,0,6,1,16.7,0.27,0.04,0,0,18.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,2018-19
77,Erick Cabaco,uy URU,DF,Levante,23,1995,18.1,2,10,3,30,0.55,0.17,0.2,0.67,10.8,0,0,0,1.5,1.5,0.15,0.5,0.5,2018-19
78,Gustavo Cabral,ar ARG,DF,Celta Vigo,32,1985,21.1,0,17,2,11.8,0.81,0.09,0,0,10.9,0,0,0,1.6,1.6,0.1,-1.6,-1.6,2018-19
79,Leandro Cabrera,uy URU,DF,Getafe,27,1991,31,2,22,7,31.8,0.71,0.23,0.09,0.29,12,0,0,0,2.3,2.3,0.1,-0.3,-0.3,2018-19
80,Jordi Calavera,es ESP,DF,Eibar,22,1995,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
81,Fernando Calero,es ESP,DF,Valladolid,22,1995,34.8,1,10,2,20,0.29,0.06,0.1,0.5,10.6,0,0,0,0.8,0.8,0.08,0.2,0.2,2018-19
82,Jonathan Calleri,ar ARG,FW,Alavés,24,1993,31.9,9,78,18,23.1,2.45,0.56,0.09,0.39,15.1,0,2,2,8.5,6.9,0.09,0.5,0.1,2018-19
83,Juanjo Camacho,es ESP,MFDF,Huesca,37,1980,0.4,0,3,2,66.7,7.3,4.86,0,0,28.1,1,0,0,0.1,0.1,0.04,-0.1,-0.1,2018-19
84,Sergio Camello,es ESP,FW,Atlético Madrid,17,2001,0.5,1,3,1,33.3,6,2,0.33,1,10.7,0,0,0,0.8,0.8,0.26,0.2,0.2,2018-19
85,José Campaña,es ESP,MF,Levante,25,1993,35.7,4,23,9,39.1,0.64,0.25,0.17,0.44,23.3,3,0,0,1.8,1.8,0.08,2.2,2.2,2018-19
86,Sergio Canales,es ESP,MF,Betis,27,1991,29.5,7,64,23,35.9,2.17,0.78,0.08,0.22,23.2,14,2,2,7,5.4,0.08,0,-0.4,2018-19
87,Ander Capa,es ESP,DFFW,Athletic Club,26,1992,18.2,0,9,2,22.2,0.49,0.11,0,0,16.3,0,0,0,0.5,0.5,0.05,-0.5,-0.5,2018-19
88,Marc Cardona,es ESP,FWMF,Eibar,23,1995,6.7,3,17,8,47.1,2.53,1.19,0.18,0.38,11.4,0,0,0,3.4,3.4,0.2,-0.4,-0.4,2018-19
89,Daniel Carriço,pt POR,DF,Sevilla,29,1988,23.7,1,9,3,33.3,0.38,0.13,0.11,0.33,18.5,0,0,0,0.5,0.5,0.06,0.5,0.5,2018-19
90,Guido Carrillo,ar ARG,FW,Leganés,27,1991,22.1,6,56,18,32.1,2.53,0.81,0.09,0.28,12.1,0,1,3,9.1,6.7,0.12,-3.1,-1.7,2018-19
91,Dani Carvajal,es ESP,DF,Real Madrid,26,1992,23.4,1,11,4,36.4,0.47,0.17,0.09,0.25,22,0,0,0,0.4,0.4,0.03,0.6,0.6,2018-19
92,William Carvalho,pt POR,MF,Betis,26,1992,26.5,0,10,2,20,0.38,0.08,0,0,18.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5,2018-19
93,Casemiro,br BRA,MF,Real Madrid,26,1992,25.7,3,40,8,20,1.56,0.31,0.08,0.38,19.5,1,0,0,2.6,2.6,0.07,0.4,0.4,2018-19
94,Santiago Cáseres,ar ARG,MF,Villarreal,21,1997,17.6,0,5,1,20,0.28,0.06,0,0,16.2,0,0,0,0.5,0.5,0.1,-0.5,-0.5,2018-19
95,Catena,es ESP,DF,Rayo Vallecano,23,1994,2,0,3,1,33.3,1.53,0.51,0,0,10.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,2018-19
96,Santi Cazorla,es ESP,MFFW,Villarreal,33,1984,29.4,4,28,8,28.6,0.95,0.27,0.07,0.25,22.1,4,2,3,4.4,2.1,0.07,-0.4,-0.1,2018-19
97,Dani Ceballos,es ESP,MFFW,Real Madrid,21,1996,13.9,3,22,5,22.7,1.59,0.36,0.14,0.6,18.9,1,0,0,2.3,2.3,0.1,0.7,0.7,2018-19
98,Charles,br BRA,FW,Eibar,34,1984,19.3,14,56,24,42.9,2.9,1.24,0.14,0.33,15.2,0,6,7,12.2,6.7,0.12,1.8,1.3,2018-19
99,Chechu,es ESP,DF,Rayo Vallecano,36,1982,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
100,Chema,es ESP,DF,Levante,26,1992,13.9,2,6,2,33.3,0.43,0.14,0.33,1,18.7,0,0,0,0.6,0.6,0.12,1.4,1.4,2018-19
101,Denis Cheryshev,ru RUS,MF,Valencia,27,1990,19,2,32,6,18.8,1.69,0.32,0.06,0.33,16.3,0,0,0,3.7,3.7,0.12,-1.7,-1.7,2018-19
102,Leandro Chichizola,ar ARG,GK,Getafe,28,1990,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
103,Samuel Chukwueze,ng NGA,MFFW,Villarreal,19,1999,19,5,58,23,39.7,3.06,1.21,0.09,0.22,18.1,0,0,0,5.2,5.2,0.09,-0.2,-0.2,2018-19
104,Jasper Cillessen,nl NED,GK,Barcelona,29,1989,3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
105,Coke,es ESP,DF,Levante,31,1987,20.2,4,12,6,50,0.59,0.3,0.33,0.67,11.2,0,0,0,1.9,1.9,0.16,2.1,2.1,2018-19
106,Álex Collado,es ESP,FW,Barcelona,19,1999,0.9,0,2,0,0,2.12,0,0,,19.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2018-19
107,Santi Comesaña,es ESP,MF,Rayo Vallecano,21,1996,22.6,1,8,1,12.5,0.35,0.04,0.13,1,15.4,0,0,0,0.7,0.7,0.08,0.3,0.3,2018-19
108,Duje Čop,hr CRO,FW,Valladolid,28,1990,7.6,0,16,5,31.3,2.1,0.66,0,0,12.4,0,0,0,2.2,2.2,0.14,-2.2,-2.2,2018-19
109,Francis Coquelin,fr FRA,MF,Valencia,27,1991,19.6,0,9,3,33.3,0.46,0.15,0,0,20.2,0,0,0,0.4,0.4,0.04,-0.4,-0.4,2018-19
110,Iñigo Córdoba,es ESP,FWMF,Athletic Club,21,1997,14.7,0,22,7,31.8,1.5,0.48,0,0,20.5,0,0,0,1.3,1.3,0.06,-1.3,-1.3,2018-19
111,Ángel Correa,ar ARG,MFFW,Atlético Madrid,23,1995,21.3,3,32,11,34.4,1.5,0.52,0.09,0.27,21.4,0,0,0,2.2,2.2,0.07,0.8,0.8,2018-19
112,Diego Costa,es ESP,FW,Atlético Madrid,29,1988,12.4,2,16,10,62.5,1.29,0.81,0.13,0.2,14.6,0,0,0,1.7,1.7,0.11,0.3,0.3,2018-19
113,Jaume Costa,es ESP,DF,Villarreal,30,1988,16.6,1,13,2,15.4,0.78,0.12,0.08,0.5,21.3,0,0,0,0.5,0.5,0.04,0.5,0.5,2018-19
114,David Costas,es ESP,DF,Celta Vigo,23,1995,13,0,2,1,50,0.15,0.08,0,0,9.8,0,0,0,0.2,0.2,0.09,-0.2,-0.2,2018-19
115,Thibaut Courtois,be BEL,GK,Real Madrid,26,1992,27,0,1,0,0,0.04,0,0,,11.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2018-19
116,Philippe Coutinho,br BRA,FWMF,Barcelona,26,1992,22.4,5,68,31,45.6,3.03,1.38,0.07,0.16,20,3,0,0,7.4,7.4,0.11,-2.4,-2.4,2018-19
117,Sebastián Cristóforo,uy URU,MF,Getafe,24,1993,5,0,1,1,100,0.2,0.2,0,0,18.7,0,0,0,0,0,0.03,0,0,2018-19
118,Cucho,co COL,FW,Huesca,19,1999,23.9,4,78,22,28.2,3.27,0.92,0.03,0.09,17,4,2,2,10.8,9.2,0.12,-6.8,-7.2,2018-19
119,Marc Cucurella,es ESP,MFFW,Eibar,20,1998,26.2,1,22,2,9.1,0.84,0.08,0.05,0.5,15.9,0,0,0,2,2,0.09,-1,-1,2018-19
120,Iván Cuéllar,es ESP,GK,Leganés,34,1984,33.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
121,Sergi Darder,es ESP,MF,Espanyol,24,1993,30.1,4,55,16,29.1,1.83,0.53,0.07,0.25,23.4,1,0,0,2.9,2.9,0.05,1.1,1.1,2018-19
122,Moisés Delgado,es ESP,DF,Valladolid,24,1994,3,0,2,0,0,0.67,0,0,,32.5,0,0,0,0,0,0.02,0,0,2018-19
123,Ousmane Dembélé,fr FRA,FWMF,Barcelona,21,1997,18.5,8,39,17,43.6,2.11,0.92,0.21,0.47,16.5,0,0,0,3.8,3.8,0.1,4.2,4.2,2018-19
124,Franco Di Santo,ar ARG,FW,Rayo Vallecano,29,1989,1.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
125,Mouctar Diakhaby,gn GUI,DF,Valencia,21,1996,17.6,2,11,4,36.4,0.63,0.23,0.18,0.5,8.7,0,0,0,1.3,1.3,0.12,0.7,0.7,2018-19
126,Brahim Díaz,es ESP,FW,Real Madrid,18,1999,4.2,1,7,5,71.4,1.68,1.2,0.14,0.2,12.5,0,0,0,1.2,1.2,0.17,-0.2,-0.2,2018-19
127,Javier Díaz,es ESP,GK,Sevilla,21,1997,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
128,Adrián Diéguez,es ESP,DF,Huesca,22,1996,8.3,0,1,1,100,0.12,0.12,0,0,5.4,0,0,0,0.1,0.1,0.13,-0.1,-0.1,2018-19
129,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,24,1993,21,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
130,Papakouli Diop,sn SEN,MF,Eibar,32,1986,26.1,1,36,5,13.9,1.38,0.19,0.03,0.2,17.5,0,0,0,2.5,2.5,0.07,-1.5,-1.5,2018-19
131,Djené,tg TOG,DF,Getafe,26,1991,33.1,0,12,1,8.3,0.36,0.03,0,0,15.8,0,0,0,0.7,0.7,0.06,-0.7,-0.7,2018-19
132,Marko Dmitrović,rs SRB,GK,Eibar,26,1992,24,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
133,Jaume Doménech,es ESP,GK,Valencia,27,1990,4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
134,Cheick Doukouré,ci CIV,MF,Levante,25,1992,3.5,0,1,1,100,0.28,0.28,0,0,21.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2018-19
135,Seydou Doumbia,ci CIV,FW,Girona,30,1987,6,2,15,9,60,2.5,1.5,0.13,0.22,11.4,0,0,0,2.7,2.7,0.18,-0.7,-0.7,2018-19
136,Óscar Duarte,cr CRC,DFMF,Espanyol,29,1989,7.3,0,2,1,50,0.27,0.14,0,0,20.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2018-19
137,Rubén Duarte,es ESP,DF,Alavés,22,1995,30.8,0,23,8,34.8,0.75,0.26,0,0,26.8,0,0,0,0.7,0.7,0.03,-0.7,-0.7,2018-19
138,Hugo Duro,es ESP,MFFW,Getafe,18,1999,4.6,0,7,1,14.3,1.51,0.22,0,0,15.8,0,0,0,0.4,0.4,0.06,-0.4,-0.4,2018-19
139,Raphael Dwamena,gh GHA,FW,Levante,22,1995,2.5,0,4,2,50,1.62,0.81,0,0,13.8,0,0,0,0.7,0.7,0.17,-0.7,-0.7,2018-19
140,Dennis Eckert,de GER,FW,Celta Vigo,21,1997,2.4,0,8,3,37.5,3.33,1.25,0,0,14.6,0,0,0,0.7,0.7,0.09,-0.7,-0.7,2018-19
141,Aritz Elustondo,es ESP,DF,Real Sociedad,24,1994,25,1,10,5,50,0.4,0.2,0.1,0.2,10.2,0,0,0,1.5,1.5,0.15,-0.5,-0.5,2018-19
142,Gorka Elustondo,es ESP,MFDF,Rayo Vallecano,31,1987,3.2,0,2,0,0,0.63,0,0,,30.2,0,0,0,0,0,0.02,0,0,2018-19
143,Rodrigo Ely,br BRA,DF,Alavés,24,1993,4.8,0,2,1,50,0.42,0.21,0,0,13.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2018-19
144,Adri Embarba,es ESP,MFFW,Rayo Vallecano,26,1992,25.4,5,46,14,30.4,1.81,0.55,0.04,0.14,18.9,5,3,3,6.7,4.3,0.09,-1.7,-2.3,2018-19
145,Emerson,br BRA,FWDF,Betis,19,1999,3.5,0,3,1,33.3,0.85,0.28,0,0,18.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,2018-19
146,Youssef En-Nesyri,ma MAR,FW,Leganés,21,1997,23.4,9,74,24,32.4,3.16,1.03,0.12,0.38,15.1,0,0,0,7.1,7.1,0.1,1.9,1.9,2018-19
147,Sergi Enrich,es ESP,FW,Eibar,28,1990,28.7,7,67,16,23.9,2.34,0.56,0.1,0.44,11.2,0,0,0,10.9,10.9,0.16,-3.9,-3.9,2018-19
148,Javier Eraso,es ESP,MFFW,Leganés,28,1990,7,0,3,2,66.7,0.43,0.29,0,0,17.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2018-19
149,Gonzalo Escalante,ar ARG,MF,Eibar,25,1993,19.9,4,22,8,36.4,1.11,0.4,0.18,0.5,17.5,0,0,0,2.9,2.9,0.17,1.1,1.1,2018-19
150,Sergio Escudero,es ESP,DFFW,Sevilla,28,1989,17.2,0,27,2,7.4,1.57,0.12,0,0,21.2,1,0,0,1.4,1.4,0.05,-1.4,-1.4,2018-19
151,Bernardo Espinosa,co COL,DF,Girona,29,1989,30.3,1,15,6,40,0.5,0.2,0.07,0.17,9.1,0,0,0,2.1,2.1,0.14,-1.1,-1.1,2018-19
152,Beñat Etxebarria,es ESP,MF,Athletic Club,31,1987,22.6,1,15,3,20,0.66,0.13,0.07,0.33,27.5,3,0,0,0.5,0.5,0.03,0.5,0.5,2018-19
153,Xabier Etxeita,es ESP,DF,Huesca,30,1987,29.7,4,24,8,33.3,0.81,0.27,0.17,0.5,10.6,0,0,0,2.7,2.7,0.11,1.3,1.3,2018-19
154,Zouhair Feddal,ma MAR,DF,Betis,29,1989,18.9,1,16,4,25,0.85,0.21,0.06,0.25,11.9,0,0,0,1.6,1.6,0.1,-0.6,-0.6,2018-19
155,Aitor Fernández,es ESP,GK,Levante,27,1991,16,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2018-19
