Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Season
157,Bernardo Espinosa,co COL,DF,Espanyol,30,1989,25.1,3,22,8,36.4,0.88,0.32,0.14,0.38,10.5,0,0,0,2.3,2.3,0.1,0.7,0.7,2019-20
158,Vicente Esquerdo,es ESP,MFFW,Valencia,20,1999,0.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
159,Pervis Estupiñán,ec ECU,DF,Osasuna,21,1998,33.1,1,19,2,10.5,0.57,0.06,0.05,0.5,18.5,1,0,0,1.6,1.6,0.08,-0.6,-0.6,2019-20
160,Oghenekaro Etebo,ng NGA,MF,Getafe,23,1995,6.4,1,9,3,33.3,1.42,0.47,0.11,0.33,15.7,0,0,0,0.7,0.7,0.08,0.3,0.3,2019-20
161,Beñat Etxebarria,es ESP,MF,Athletic Club,32,1987,4.4,0,5,2,40,1.14,0.46,0,0,25.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2019-20
162,Xabier Etxeita,es ESP,DF,Getafe,31,1987,16.1,0,6,2,33.3,0.37,0.12,0,0,12.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4,2019-20
163,Edu Expósito,es ESP,MF,Eibar,22,1996,25.7,4,32,15,46.9,1.24,0.58,0.09,0.2,25.2,0,1,2,2.7,1,0.03,1.3,2,2019-20
164,Fabricio,es ESP,GK,Mallorca,31,1987,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
165,Fayçal Fajr,ma MAR,MF,Getafe,30,1988,4.5,0,9,3,33.3,2.01,0.67,0,0,24.6,3,0,0,0.4,0.4,0.04,-0.4,-0.4,2019-20
166,Eliseo Falcon,es ESP,DF,Levante,22,1997,0.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
167,Ansu Fati,es ESP,FW,Barcelona,16,2002,11.4,7,33,12,36.4,2.89,1.05,0.21,0.58,15.6,0,0,0,3.8,3.8,0.12,3.2,3.2,2019-20
168,Aleix Febas,es ESP,MFFW,Mallorca,23,1996,18.8,0,8,3,37.5,0.43,0.16,0,0,21,0,0,0,0.4,0.4,0.05,-0.4,-0.4,2019-20
169,Zouhair Feddal,ma MAR,DF,Betis,30,1989,15.9,1,10,3,30,0.63,0.19,0.1,0.33,12.8,0,0,0,1,1,0.1,0,0,2019-20
170,Ljubomir Fejsa,rs SRB,MF,Alavés,30,1988,8.7,0,1,0,0,0.11,0,0,,31.5,0,0,0,0,0,0.02,0,0,2019-20
171,Nabil Fekir,fr FRA,MFFW,Betis,26,1993,29.3,7,101,40,39.6,3.45,1.36,0.06,0.15,20.7,8,1,1,6.9,6.1,0.06,0.1,-0.1,2019-20
172,Felipe,br BRA,DF,Atlético Madrid,30,1989,23.4,1,19,5,26.3,0.81,0.21,0.05,0.2,11.9,0,0,0,1.9,1.9,0.1,-0.9,-0.9,2019-20
173,João Félix,pt POR,FWMF,Atlético Madrid,19,1999,19.4,6,64,18,28.1,3.3,0.93,0.09,0.33,18.8,2,0,0,7.6,7.6,0.12,-1.6,-1.6,2019-20
174,Matheus Fernandes,br BRA,MFFW,Valladolid,21,1998,1.8,0,3,0,0,1.63,0,0,,11.1,0,0,0,0.5,0.5,0.16,-0.5,-0.5,2019-20
175,Aitor Fernández,es ESP,GK,Levante,28,1991,36,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
176,Andrés Fernández,es ESP,GK,Villarreal,32,1986,4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
177,Carlos Fernández,es ESP,FWMF,Granada,23,1996,24.5,10,46,18,39.1,1.88,0.74,0.2,0.5,16,3,1,1,9.8,9,0.2,0.2,0,2019-20
178,Gabriel Fernández,uy URU,FWMF,Celta Vigo,25,1994,6.2,1,7,3,42.9,1.12,0.48,0.14,0.33,11.3,0,0,0,0.7,0.7,0.09,0.3,0.3,2019-20
179,Joaquín Fernández,es ESP,MFDF,Valladolid,23,1996,18.4,2,10,4,40,0.54,0.22,0.2,0.5,18,0,0,0,0.7,0.7,0.07,1.3,1.3,2019-20
180,Fernando,br BRA,MF,Sevilla,32,1987,29.5,2,15,5,33.3,0.51,0.17,0.13,0.4,10.2,0,0,0,2.6,2.6,0.17,-0.6,-0.6,2019-20
181,Facundo Ferreyra,ar ARG,FWMF,Espanyol,28,1991,6.4,1,7,5,71.4,1.1,0.78,0.14,0.2,15.7,0,0,0,1.3,1.3,0.18,-0.3,-0.3,2019-20
182,Junior Firpo,es ESP,DF,Barcelona,22,1996,11.3,1,4,1,25,0.36,0.09,0.25,1,16.1,0,0,0,0.7,0.7,0.17,0.3,0.3,2019-20
183,Alessandro Florenzi,it ITA,DF,Valencia,28,1991,8.4,0,8,1,12.5,0.96,0.12,0,0,17.5,0,0,0,0.6,0.6,0.08,-0.6,-0.6,2019-20
184,Hernâni Fortes,pt POR,MFFW,Levante,27,1991,7.3,2,22,9,40.9,3.03,1.24,0.09,0.22,18.1,0,0,0,1.5,1.5,0.07,0.5,0.5,2019-20
185,Dimitri Foulquier,fr FRA,DFMF,Granada,26,1993,12.4,1,5,2,40,0.4,0.16,0.2,0.5,18,0,0,0,0.3,0.3,0.06,0.7,0.7,2019-20
186,Jorge de Frutos,es ESP,MFDF,Valladolid,22,1997,0.7,0,1,0,0,1.53,0,0,,9.9,0,0,0,0,0,0.04,0,0,2019-20
187,Ramiro Funes Mori,ar ARG,DF,Villarreal,28,1991,5,0,3,0,0,0.6,0,0,,26.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2019-20
188,Enric Gallego,es ESP,FW,Osasuna,32,1986,9.8,3,21,7,33.3,2.15,0.72,0.14,0.43,12.7,0,0,0,2.9,2.9,0.14,0.1,0.1,2019-20
189,Enric Gallego,es ESP,FW,Getafe,32,1986,1.8,0,3,1,33.3,1.65,0.55,0,0,10.6,0,0,0,0.2,0.2,0.08,-0.2,-0.2,2019-20
190,Kévin Gameiro,fr FRA,FW,Valencia,32,1987,17.6,6,18,9,50,1.02,0.51,0.33,0.67,14.1,0,0,1,5.3,4.5,0.25,0.7,1.5,2019-20
191,Fran Gámez,es ESP,DF,Mallorca,28,1991,19.6,0,14,2,14.3,0.71,0.1,0,0,21.1,0,0,0,0.6,0.6,0.04,-0.6,-0.6,2019-20
192,Ezequiel Garay,ar ARG,DF,Valencia,32,1986,16,0,7,3,42.9,0.44,0.19,0,0,12.8,0,0,0,0.6,0.6,0.08,-0.6,-0.6,2019-20
193,Dani García,es ESP,MF,Athletic Club,29,1990,33.7,0,14,0,0,0.42,0,0,,21.8,0,0,0,0.6,0.6,0.05,-0.6,-0.6,2019-20
194,David García,es ESP,DF,Osasuna,25,1994,31,0,18,5,27.8,0.58,0.16,0,0,11.6,0,0,0,1.7,1.7,0.1,-1.7,-1.7,2019-20
195,Javi García,es ESP,MF,Betis,32,1987,4.2,0,3,1,33.3,0.72,0.24,0,0,14.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,2019-20
196,Manu García,es ESP,MF,Alavés,33,1986,21.9,0,19,6,31.6,0.87,0.27,0,0,13.1,0,0,0,2,2,0.1,-2,-2,2019-20
197,Raúl García,es ESP,DFMF,Valladolid,30,1989,11.2,0,8,3,37.5,0.71,0.27,0,0,27,1,0,0,0.2,0.2,0.03,-0.2,-0.2,2019-20
198,Raúl García,es ESP,MFFW,Athletic Club,33,1986,31.9,15,74,26,35.1,2.32,0.82,0.11,0.31,19,0,7,7,11,5.4,0.07,4,2.6,2019-20
199,Raúl García,es ESP,DF,Getafe,30,1989,2.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
200,Rubén García,es ESP,MFFW,Osasuna,26,1993,24.3,8,55,19,34.5,2.26,0.78,0.13,0.37,19.8,9,1,1,7.2,6.4,0.12,0.8,0.6,2019-20
201,Unai García,es ESP,DF,Osasuna,27,1992,6,1,2,1,50,0.34,0.17,0.5,1,9.4,0,0,0,0.3,0.3,0.16,0.7,0.7,2019-20
202,Víctor García,es ESP,FWMF,Valladolid,22,1997,1,1,2,1,50,2.05,1.02,0.5,1,10,0,0,0,0.1,0.1,0.06,0.9,0.9,2019-20
203,Manuel Garrido,es ESP,FW,Leganés,18,2000,1.3,0,1,1,100,0.78,0.78,0,0,12.7,0,0,0,0.5,0.5,0.46,-0.5,-0.5,2019-20
204,Mario Gaspar,es ESP,DF,Villarreal,28,1990,21.8,0,14,1,7.1,0.64,0.05,0,0,17.5,0,0,0,1.2,1.2,0.09,-1.2,-1.2,2019-20
205,José Antonio Martínez Gil,es ESP,DF,Granada,26,1993,13.2,0,2,0,0,0.15,0,0,,,,0,0,,,,,,2019-20
206,Ibai Gómez,es ESP,FW,Athletic Club,29,1989,7.7,0,14,4,28.6,1.81,0.52,0,0,19.7,2,0,0,1.2,1.2,0.08,-1.2,-1.2,2019-20
207,Maxi Gómez,uy URU,FW,Valencia,22,1996,23.8,10,40,19,47.5,1.68,0.8,0.25,0.53,13.5,0,0,1,6.2,5.4,0.13,3.8,4.6,2019-20
208,Moi Gómez,es ESP,FWMF,Villarreal,25,1994,25.8,5,36,14,38.9,1.4,0.54,0.14,0.36,21.5,1,0,0,3.2,3.2,0.09,1.8,1.8,2019-20
209,Sergi Gómez,es ESP,DF,Sevilla,27,1992,8,0,3,0,0,0.38,0,0,,15.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,2019-20
210,Maxime Gonalons,fr FRA,MF,Granada,30,1989,16.7,0,6,4,66.7,0.36,0.24,0,0,18.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3,2019-20
211,Bruno González,es ESP,DF,Getafe,29,1990,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
212,Bruno González,es ESP,DF,Levante,29,1990,5.1,0,1,0,0,0.2,0,0,,16.1,0,0,0,0,0,0.03,0,0,2019-20
213,Édgar González,es ESP,MF,Betis,22,1997,7.6,0,6,1,16.7,0.79,0.13,0,0,7.4,0,0,0,1.3,1.3,0.22,-1.3,-1.3,2019-20
214,Gonzalo,es ESP,DF,Levante,22,1997,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
215,Andoni Gorosabel,es ESP,DF,Real Sociedad,22,1996,7.9,0,1,1,100,0.13,0.13,0,0,30.2,0,0,0,0,0,0.02,0,0,2019-20
216,Esteban Granero,es ESP,MF,Espanyol,32,1987,5.3,1,7,7,100,1.33,1.33,0.14,0.14,16.5,0,0,0,1.7,1.7,0.25,-0.7,-0.7,2019-20
217,Antoine Griezmann,fr FRA,FW,Barcelona,28,1991,28.3,9,55,23,41.8,1.94,0.81,0.16,0.39,14.9,0,0,0,7.2,7.2,0.13,1.8,1.8,2019-20
218,Andrés Guardado,mx MEX,MF,Betis,32,1986,22.7,0,12,4,33.3,0.53,0.18,0,0,22.3,0,0,0,1,1,0.08,-1,-1,2019-20
219,Sergi Guardiola,es ESP,FW,Valladolid,28,1991,29.5,8,56,19,33.9,1.9,0.64,0.14,0.42,18.8,3,0,1,6.3,5.4,0.1,1.7,2.6,2019-20
220,Nemanja Gudelj,rs SRB,MFDF,Sevilla,27,1991,13.5,0,7,1,14.3,0.52,0.07,0,0,25.8,1,0,0,0.3,0.3,0.05,-0.3,-0.3,2019-20
221,Gonçalo Guedes,pt POR,MFFW,Valencia,22,1996,14.1,2,23,9,39.1,1.64,0.64,0.09,0.22,22.2,0,0,0,1,1,0.04,1,1,2019-20
222,Adrián Guerrero,es ESP,DF,Valencia,21,1998,1.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
223,Ander Guevara,es ESP,MF,Real Sociedad,22,1997,10.4,0,3,0,0,0.29,0,0,,29.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,2019-20
224,John Guidetti,se SWE,FWMF,Alavés,27,1992,1.1,0,2,0,0,1.87,0,0,,21.1,1,0,0,0.1,0.1,0.07,-0.1,-0.1,2019-20
225,Hugo Guillamón,es ESP,DF,Valencia,19,2000,5.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
226,Munir El Haddadi,ma MAR,FW,Sevilla,23,1995,13.9,5,45,15,33.3,3.24,1.08,0.11,0.33,17,1,0,0,3,3,0.07,2,2,2019-20
227,Eden Hazard,be BEL,FWMF,Real Madrid,28,1991,12,1,19,13,68.4,1.59,1.09,0.05,0.08,16.7,0,0,0,2.1,2.1,0.11,-1.1,-1.1,2019-20
228,Mario Hermoso,es ESP,DF,Atlético Madrid,24,1995,13.5,0,3,2,66.7,0.22,0.15,0,0,28,0,0,0,0.3,0.3,0.09,-0.3,-0.3,2019-20
229,Aridane Hernández,gq EQG,DF,Osasuna,30,1989,29,3,12,3,25,0.41,0.1,0.25,1,9.3,0,0,0,2.2,2.2,0.18,0.8,0.8,2019-20
230,Javier Hernández,mx MEX,FW,Sevilla,31,1988,5,1,13,6,46.2,2.61,1.21,0.08,0.17,11,0,0,0,3,3,0.23,-2,-2,2019-20
231,Juan Hernández,es ESP,FWMF,Celta Vigo,24,1994,1,0,1,0,0,1.03,0,0,,17.8,0,0,0,0,0,0.03,0,0,2019-20
232,Héctor Herrera,mx MEX,MF,Atlético Madrid,29,1990,12.5,0,14,1,7.1,1.12,0.08,0,0,20.4,0,0,0,0.8,0.8,0.06,-0.8,-0.8,2019-20
233,Sergio Herrera,es ESP,GK,Osasuna,26,1993,18.4,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
234,Yangel Herrera,ve VEN,MF,Granada,21,1998,26.3,2,34,4,11.8,1.29,0.15,0.06,0.5,21.1,0,0,0,2.7,2.7,0.08,-0.7,-0.7,2019-20
235,Iago Herrerín,es ESP,GK,Athletic Club,31,1988,4.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
236,Pablo Hervías,es ESP,MFFW,Valladolid,26,1993,11.3,1,19,8,42.1,1.68,0.71,0.05,0.13,26.5,9,0,0,0.7,0.7,0.04,0.3,0.3,2019-20
237,Robert Ibáñez,es ESP,MFFW,Osasuna,26,1993,6,1,8,1,12.5,1.34,0.17,0.13,1,14,0,0,0,1.3,1.3,0.16,-0.3,-0.3,2019-20
238,Vicente Iborra,es ESP,MF,Villarreal,31,1988,29.4,1,21,4,19,0.71,0.14,0.05,0.25,14.8,0,0,0,3.8,3.8,0.18,-2.8,-2.8,2019-20
239,Borja Iglesias,es ESP,FW,Betis,26,1993,21.4,3,36,12,33.3,1.69,0.56,0.08,0.25,13.6,0,0,0,3.8,3.8,0.11,-0.8,-0.8,2019-20
240,Asier Illarramendi,es ESP,MF,Real Sociedad,29,1990,2.4,0,1,0,0,0.42,0,0,,32.8,0,0,0,0,0,0.02,0,0,2019-20
241,Takashi Inui,jp JPN,MFFW,Eibar,31,1988,21.8,2,40,12,30,1.84,0.55,0.05,0.17,20.5,0,0,0,3.5,3.5,0.09,-1.5,-1.5,2019-20
242,Alexander Isak,se SWE,FW,Real Sociedad,19,1999,16.7,9,44,22,50,2.63,1.31,0.2,0.41,13.5,1,0,0,7.3,7.3,0.17,1.7,1.7,2019-20
243,Isco,es ESP,FWMF,Real Madrid,27,1992,13.1,1,23,13,56.5,1.75,0.99,0.04,0.08,18.8,2,0,0,2.1,2.1,0.09,-1.1,-1.1,2019-20
244,Ismael,es ESP,MF,Betis,18,2000,0.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
245,Ander Iturraspe,es ESP,MF,Espanyol,30,1989,2.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
246,Jacobo,es ESP,DFMF,Celta Vigo,22,1997,0.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
247,Adnan Januzaj,be BEL,FWMF,Real Sociedad,24,1995,13,3,24,8,33.3,1.85,0.62,0.13,0.38,20.3,4,0,0,1.9,1.9,0.08,1.1,1.1,2019-20
248,Jason,es ESP,MF,Getafe,25,1994,13.1,1,27,8,29.6,2.07,0.61,0.04,0.13,23.8,4,0,0,1.5,1.5,0.05,-0.5,-0.5,2019-20
249,Joaquín,es ESP,MFFW,Betis,38,1981,22.9,8,31,11,35.5,1.35,0.48,0.19,0.55,21.3,5,2,3,6,3.7,0.12,2,2.3,2019-20
250,Frenkie de Jong,nl NED,MF,Barcelona,22,1997,23.5,2,4,4,100,0.17,0.17,0.5,0.5,12,0,0,0,1.3,1.3,0.32,0.7,0.7,2019-20
251,Luuk de Jong,nl NED,FW,Sevilla,28,1990,22.9,6,57,24,42.1,2.49,1.05,0.11,0.25,10.7,0,0,0,9.5,9.5,0.17,-3.5,-3.5,2019-20
252,Joan Jordán,es ESP,MF,Sevilla,25,1994,25,2,29,7,24.1,1.16,0.28,0.07,0.29,23,8,0,0,1.9,1.9,0.07,0.1,0.1,2019-20
253,Willian José,br BRA,FW,Real Sociedad,27,1991,22.3,11,59,19,32.2,2.64,0.85,0.19,0.58,13.7,2,0,0,10.7,10.7,0.19,0.3,0.3,2019-20
254,Joselu,es ESP,FW,Alavés,29,1990,30.9,11,86,29,33.7,2.78,0.94,0.12,0.34,13.9,2,1,1,11.7,11,0.14,-0.7,-1,2019-20
255,Luka Jović,rs SRB,FW,Real Madrid,21,1997,4.8,2,14,3,21.4,2.93,0.63,0.14,0.67,13.1,0,0,0,2.4,2.4,0.17,-0.4,-0.4,2019-20
256,Juanmi,es ESP,FWMF,Betis,26,1993,2.9,1,7,3,42.9,2.39,1.02,0.14,0.33,14.7,0,0,0,1.5,1.5,0.22,-0.5,-0.5,2019-20
257,David Juncà,es ESP,DF,Celta Vigo,25,1993,2.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
258,Lago Junior,ci CIV,MFFW,Mallorca,28,1990,24.3,4,38,9,23.7,1.56,0.37,0.03,0.11,17.1,0,3,3,6.2,3.8,0.1,-2.2,-2.8,2019-20
259,Vinicius Júnior,br BRA,FWMF,Real Madrid,19,2000,15.2,3,38,17,44.7,2.51,1.12,0.08,0.18,14.5,0,0,0,4.3,4.3,0.11,-1.3,-1.3,2019-20
260,Lee Kangin,kr KOR,MFFW,Valencia,18,2001,5,2,11,4,36.4,2.18,0.79,0.18,0.5,21.6,0,0,0,0.9,0.9,0.08,1.1,1.1,2019-20
261,Wilfrid Kaptoum,cm CMR,MF,Betis,23,1996,2.2,0,3,0,0,1.39,0,0,,30,0,0,0,0.1,0.1,0.02,-0.1,-0.1,2019-20
262,Kenedy,br BRA,MF,Getafe,23,1996,6.5,1,14,3,21.4,2.15,0.46,0.07,0.33,20.1,0,0,0,0.9,0.9,0.06,0.1,0.1,2019-20
263,Kike,es ESP,FW,Eibar,29,1989,19.6,5,59,18,30.5,3.01,0.92,0.08,0.28,14.1,0,0,0,6,6,0.1,-1,-1,2019-20
264,Giorgi Kochorashvili,ge GEO,MF,Levante,20,1999,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
265,Kenan Kodro,ba BIH,FWMF,Athletic Club,25,1993,4,1,4,2,50,0.99,0.49,0.25,0.5,23.9,1,0,0,0.5,0.5,0.14,0.5,0.5,2019-20
266,Koke,es ESP,MF,Atlético Madrid,27,1992,30,4,23,9,39.1,0.77,0.3,0.17,0.44,17.5,0,0,0,2.6,2.6,0.11,1.4,1.4,2019-20
267,Geoffrey Kondogbia,cf CTA,MF,Valencia,26,1993,20.1,1,19,4,21.1,0.95,0.2,0.05,0.25,25.1,0,0,0,1.1,1.1,0.06,-0.1,-0.1,2019-20
268,Jules Koundé,fr FRA,DF,Sevilla,20,1998,25.7,1,23,5,21.7,0.9,0.19,0.04,0.2,11.8,0,0,0,2.2,2.2,0.1,-1.2,-1.2,2019-20
269,Leonardo Koutris,gr GRE,DF,Mallorca,24,1995,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
270,İsmail Köybaşı,tr TUR,DFFW,Granada,30,1989,2.6,0,1,0,0,0.39,0,0,,33.8,1,0,0,0,0,0.04,0,0,2019-20
271,Toni Kroos,de GER,MF,Real Madrid,29,1990,29.5,4,57,20,35.1,1.93,0.68,0.07,0.2,23.1,2,0,0,3.3,3.3,0.06,0.7,0.7,2019-20
272,Takefusa Kubo,jp JPN,MFFW,Mallorca,18,2001,25.7,4,55,25,45.5,2.14,0.97,0.07,0.16,19.9,6,0,0,3,3,0.05,1,1,2019-20
273,Víctor Laguardia,es ESP,DF,Alavés,29,1989,29.5,1,10,2,20,0.34,0.07,0.1,0.5,14,0,0,0,1.3,1.3,0.13,-0.3,-0.3,2019-20
274,Diego Lainez,mx MEX,MFFW,Betis,19,2000,3.9,0,6,2,33.3,1.55,0.52,0,0,24.7,0,0,0,0.2,0.2,0.03,-0.2,-0.2,2019-20
275,Larra,es ESP,FWMF,Athletic Club,21,1997,2.8,0,3,1,33.3,1.08,0.36,0,0,20.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2019-20
276,Toni Lato,es ESP,DFMF,Osasuna,21,1997,5.2,1,4,2,50,0.77,0.38,0.25,0.5,13.8,0,0,0,0.4,0.4,0.11,0.6,0.6,2019-20
277,Robin Le Normand,fr FRA,DF,Real Sociedad,22,1996,26.6,1,13,2,15.4,0.49,0.08,0.08,0.5,11.6,0,0,0,1.5,1.5,0.11,-0.5,-0.5,2019-20
278,Wu Lei,cn CHN,FWMF,Espanyol,27,1991,19.1,4,45,15,33.3,2.36,0.79,0.09,0.27,13.6,0,0,0,6.8,6.8,0.15,-2.8,-2.8,2019-20
279,Iñigo Lekue,es ESP,FWDF,Athletic Club,26,1993,6.9,0,3,0,0,0.43,0,0,,17,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2019-20
280,Thomas Lemar,fr FRA,MF,Atlético Madrid,23,1995,10.3,0,11,3,27.3,1.07,0.29,0,0,23.8,3,0,0,0.5,0.5,0.04,-0.5,-0.5,2019-20
281,Clément Lenglet,fr FRA,DF,Barcelona,24,1995,26.9,2,10,3,30,0.37,0.11,0.2,0.67,15.1,0,0,0,0.8,0.8,0.08,1.2,1.2,2019-20
282,Pedro León,es ESP,MFFW,Eibar,32,1986,21.1,1,38,14,36.8,1.8,0.66,0.03,0.07,21,6,0,0,2.9,2.9,0.08,-1.9,-1.9,2019-20
283,Sergio León,es ESP,FW,Levante,30,1989,7.5,1,22,5,22.7,2.95,0.67,0.05,0.2,19,0,0,0,3,3,0.13,-2,-2,2019-20
284,Lillo,es ESP,DF,Osasuna,30,1989,2.2,0,1,0,0,0.46,0,0,,17.3,0,0,0,0,0,0.03,0,0,2019-20
285,Diego Llorente,es ESP,DF,Real Sociedad,25,1993,25.9,1,10,4,40,0.39,0.15,0.1,0.25,13.5,0,0,0,1.1,1.1,0.11,-0.1,-0.1,2019-20
286,Marcos Llorente,es ESP,MFFW,Atlético Madrid,24,1995,15.2,3,14,5,35.7,0.92,0.33,0.21,0.6,18.3,0,0,0,1.5,1.5,0.1,1.5,1.5,2019-20
287,Stanislav Lobotka,sk SVK,MF,Celta Vigo,24,1994,15.4,0,8,3,37.5,0.52,0.2,0,0,25.5,0,0,0,0.6,0.6,0.07,-0.6,-0.6,2019-20
288,Renan Lodi,br BRA,DF,Atlético Madrid,21,1998,26.6,1,18,3,16.7,0.68,0.11,0.06,0.33,21.8,0,0,0,1.6,1.6,0.09,-0.6,-0.6,2019-20
289,Rony Lopes,pt POR,FW,Sevilla,23,1995,1.5,0,2,1,50,1.34,0.67,0,0,24.4,1,0,0,0.1,0.1,0.07,-0.1,-0.1,2019-20
290,Adrián López,es ESP,FW,Osasuna,31,1988,16,2,17,7,41.2,1.06,0.44,0.06,0.14,15.4,0,1,1,3.1,2.3,0.14,-1.1,-1.3,2019-20
291,David López,es ESP,DFMF,Espanyol,29,1989,27.3,4,16,11,68.8,0.59,0.4,0.25,0.36,13.7,0,0,0,1.3,1.3,0.08,2.7,2.7,2019-20
292,Diego López,es ESP,GK,Espanyol,37,1981,35.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
293,Javi López,es ESP,DF,Alavés,17,2002,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
294,Javi López,es ESP,DF,Espanyol,33,1986,15.4,0,3,0,0,0.2,0,0,,25.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2019-20
295,Lluis López,es ESP,DF,Espanyol,22,1997,3.3,0,2,0,0,0.6,0,0,,13.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1,2019-20
296,Roberto López,es ESP,FWMF,Real Sociedad,19,2000,0.6,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
297,Unai López,es ESP,MF,Athletic Club,23,1995,19.9,1,28,9,32.1,1.41,0.45,0.04,0.11,27.5,5,0,0,0.9,0.9,0.03,0.1,0.1,2019-20
298,Losada,es ESP,MFFW,Celta Vigo,17,2001,0.1,1,1,1,100,6.92,6.92,1,1,14.2,0,0,0,0.3,0.3,0.31,0.7,0.7,2019-20
299,Pol Lozano,es ESP,MF,Espanyol,19,1999,1.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
300,José Luis Gayà,es ESP,DF,Valencia,24,1995,22.1,0,9,2,22.2,0.41,0.09,0,0,18.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4,2019-20
301,José Luis Morales,es ESP,FWMF,Levante,32,1987,28,4,41,15,36.6,1.46,0.54,0.1,0.27,17.4,0,0,0,4.6,4.6,0.12,-0.6,-0.6,2019-20
302,José Luis Rodríguez,pa PAN,FW,Alavés,21,1998,0.2,0,1,1,100,4.09,4.09,0,0,22.6,0,0,0,0,0,0.04,0,0,2019-20
303,Darwin Machís,ve VEN,FWMF,Granada,26,1993,23.7,7,71,26,36.6,3,1.1,0.08,0.23,20.6,2,1,1,6.7,5.9,0.08,0.3,0.1,2019-20
304,Lisandro Magallán,ar ARG,DF,Alavés,25,1993,13.3,1,6,2,33.3,0.45,0.15,0.17,0.5,10.1,0,0,0,0.8,0.8,0.13,0.2,0.2,2019-20
305,Abdallahi Mahmoud,mr MTN,MF,Alavés,19,2000,1.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
306,Nemanja Maksimović,rs SRB,MF,Getafe,24,1995,32.2,2,34,11,32.4,1.06,0.34,0.06,0.18,14.4,0,0,0,3,3,0.09,-1,-1,2019-20
307,Hugo Mallo,es ESP,DF,Celta Vigo,28,1991,21.8,0,6,3,50,0.27,0.14,0,0,18,0,0,0,0.5,0.5,0.08,-0.5,-0.5,2019-20
308,Aïssa Mandi,dz ALG,DF,Betis,27,1991,28.6,0,11,3,27.3,0.38,0.1,0,0,11.3,0,0,0,1.5,1.5,0.14,-1.5,-1.5,2019-20
309,Eliaquim Mangala,fr FRA,DF,Valencia,28,1991,7.5,0,1,0,0,0.13,0,0,,10.1,0,0,0,0.1,0.1,0.14,-0.1,-0.1,2019-20
310,Marcelo,br BRA,DF,Real Madrid,31,1988,14.4,1,17,5,29.4,1.18,0.35,0.06,0.2,22.6,0,0,0,0.5,0.5,0.03,0.5,0.5,2019-20
311,Óscar de Marcos,es ESP,DFFW,Athletic Club,30,1989,6,0,1,0,0,0.17,0,0,,17.8,0,0,0,0,0,0.05,0,0,2019-20
312,Miguel Marí,es ESP,MF,Eibar,22,1997,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2019-20
313,José María Giménez,uy URU,DF,Atlético Madrid,24,1995,19.5,0,11,2,18.2,0.56,0.1,0,0,12.1,0,0,0,0.9,0.9,0.09,-0.9,-0.9,2019-20
314,Mariano,do DOM,FWMF,Real Madrid,25,1993,0.5,1,6,2,33.3,12,4,0.17,0.5,11.6,0,0,0,0.9,0.9,0.15,0.1,0.1,2019-20
