Rk,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Season
308,Thomas Lemar,fr FRA,MF,Atlético Madrid,25,1995,16,4,29,8,27.6,1.81,0.5,0.14,0.5,18.6,1,0,0,3.8,3.8,0.13,0.2,0.2,2021-22
309,Ruben Lendinez,es ESP,DF,Valencia,18,2003,1.5,0,1,0,0,0.66,0,0,,14.2,0,0,0,0,0,0.02,0,0,2021-22
310,Clément Lenglet,fr FRA,DF,Barcelona,26,1995,9.2,0,2,1,50,0.22,0.11,0,0,10.1,0,0,0,0.2,0.2,0.09,-0.2,-0.2,2021-22
311,Javier Llabrés,,FWMF,Mallorca,,,1.5,0,5,2,40,3.41,1.36,0,0,24.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2,2021-22
312,Marcos Llorente,es ESP,MFDF,Atlético Madrid,26,1995,27.2,0,16,2,12.5,0.59,0.07,0,0,20.9,0,0,0,0.9,0.9,0.06,-0.9,-0.9,2021-22
313,Giovani Lo Celso,ar ARG,FWMF,Villarreal,25,1996,11,1,18,6,33.3,1.63,0.54,0.06,0.17,18.2,1,0,0,1.4,1.4,0.08,-0.4,-0.4,2021-22
314,Julen Lobete,es ESP,FWMF,Real Sociedad,20,2000,3.2,2,10,2,20,3.17,0.63,0.2,1,13.7,0,0,0,1.1,1.1,0.11,0.9,0.9,2021-22
315,Renan Lodi,br BRA,DF,Atlético Madrid,23,1998,13.1,2,10,4,40,0.76,0.3,0.2,0.5,17.1,0,0,0,0.8,0.8,0.08,1.2,1.2,2021-22
316,David López,es ESP,MFDF,Espanyol,31,1989,8.3,0,5,4,80,0.61,0.48,0,0,13.6,0,0,0,0.5,0.5,0.09,-0.5,-0.5,2021-22
317,Diego López,es ESP,GK,Espanyol,39,1981,35.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
318,Javi López,es ESP,DF,Alavés,19,2002,5.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
319,Unai López,es ESP,MF,Rayo Vallecano,25,1995,12.9,0,19,7,36.8,1.47,0.54,0,0,24.6,4,0,0,1.2,1.2,0.07,-1.2,-1.2,2021-22
320,Anthony Lozano,hn HON,FWMF,Cádiz,28,1993,18.6,7,49,20,40.8,2.64,1.08,0.14,0.35,14.5,0,0,0,5.4,5.4,0.11,1.6,1.6,2021-22
321,Florentino Luís,pt POR,MF,Getafe,21,1999,11,0,3,1,33.3,0.27,0.09,0,0,26.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2021-22
322,José Luis Gayà,es ESP,DF,Valencia,26,1995,20.8,2,18,9,50,0.87,0.43,0.11,0.22,20.3,1,0,0,1.6,1.6,0.09,0.4,0.4,2021-22
323,José Luis Morales,es ESP,FWMF,Levante,34,1987,30.2,13,76,31,40.8,2.52,1.03,0.13,0.32,18.9,2,3,5,15.1,11.8,0.15,-2.1,-1.8,2021-22
324,Luismi,es ESP,FWMF,Sevilla,20,2001,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
325,Andriy Lunin,ua UKR,GK,Real Madrid,22,1999,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
326,Darwin Machís,ve VEN,MFFW,Granada,28,1993,15.3,4,37,17,45.9,2.42,1.11,0.11,0.24,21.9,1,0,0,2.1,2.1,0.06,1.9,1.9,2021-22
327,Pablo Maffeo,es ESP,DF,Mallorca,24,1997,32.7,1,29,7,24.1,0.89,0.21,0.03,0.14,20,0,0,0,2.2,2.2,0.08,-1.2,-1.2,2021-22
328,Nemanja Maksimović,rs SRB,MF,Getafe,26,1995,32.6,1,31,5,16.1,0.95,0.15,0.03,0.2,15.9,0,0,0,2.9,2.9,0.09,-1.9,-1.9,2021-22
329,Hugo Mallo,es ESP,DF,Celta Vigo,30,1991,20.3,1,17,2,11.8,0.84,0.1,0.06,0.5,17.9,0,0,0,1.1,1.1,0.07,-0.1,-0.1,2021-22
330,Mickael Malsa,mq MTQ,MF,Levante,25,1995,12.7,1,13,2,15.4,1.02,0.16,0.08,0.5,22.8,0,0,0,1,1,0.08,0,0,2021-22
331,Giorgi Mamardashvili,ge GEO,GK,Valencia,20,2000,18,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
332,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,27,1994,14.4,0,2,0,0,0.14,0,0,,8.7,0,0,0,0.4,0.4,0.19,-0.4,-0.4,2021-22
333,Aïssa Mandi,dz ALG,DF,Villarreal,29,1991,15.3,1,10,3,30,0.65,0.2,0.1,0.33,10.1,0,0,0,1.6,1.6,0.16,-0.6,-0.6,2021-22
334,Maranhão,br BRA,FWMF,Valencia,24,1996,10.8,1,30,8,26.7,2.77,0.74,0.03,0.13,14.8,0,0,0,3.7,3.7,0.12,-2.7,-2.7,2021-22
335,Nikola Maraš,rs SRB,DF,Rayo Vallecano,25,1995,11.6,0,1,0,0,0.09,0,0,,17,0,0,0,0,0,0.02,0,0,2021-22
336,Marcelo,br BRA,DF,Real Madrid,33,1988,5.8,0,8,3,37.5,1.37,0.51,0,0,20.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4,2021-22
337,Iván Marcone,ar ARG,MF,Elche,31,1990,9,0,2,0,0,0.22,0,0,,19.7,0,0,0,0.2,0.2,0.09,-0.2,-0.2,2021-22
338,Óscar de Marcos,es ESP,DF,Athletic Club,32,1989,18.7,1,3,3,100,0.16,0.16,0.33,0.33,16.2,0,0,0,0.3,0.3,0.11,0.7,0.7,2021-22
339,José Mari,es ESP,MF,Cádiz,33,1987,4.3,0,4,1,25,0.93,0.23,0,0,14.2,0,0,0,0.4,0.4,0.11,-0.4,-0.4,2021-22
340,José María Giménez,uy URU,DF,Atlético Madrid,26,1995,22.7,1,20,7,35,0.88,0.31,0.05,0.14,13.5,0,0,0,2,2,0.1,-1,-1,2021-22
341,Mariano,do DOM,FW,Real Madrid,27,1993,3.8,1,14,3,21.4,3.68,0.79,0.07,0.33,13,0,0,0,2.3,2.3,0.17,-1.3,-1.3,2021-22
342,Mika Màrmol,es ESP,DF,Barcelona,20,2001,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
343,Roger Martí,es ESP,FW,Levante,30,1991,23.5,7,46,17,37,1.96,0.72,0.13,0.35,17,0,1,3,9,6.6,0.15,-2,-0.6,2021-22
344,Anthony Martial,fr FRA,FWMF,Sevilla,25,1995,5.4,0,7,3,42.9,1.29,0.55,0,0,21.8,1,0,0,0.6,0.6,0.09,-0.6,-0.6,2021-22
345,Martín,es ESP,MF,Cádiz,22,1999,1.3,0,2,0,0,1.57,0,0,,30,1,0,0,0.1,0.1,0.04,-0.1,-0.1,2021-22
346,Ander Martin,es ESP,FWMF,Real Sociedad,20,2000,1,0,3,2,66.7,3.07,2.05,0,0,25.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2021-22
347,Andrés Martín,es ESP,FWMF,Rayo Vallecano,22,1999,2.1,0,5,1,20,2.42,0.48,0,0,17.9,0,0,0,0.7,0.7,0.14,-0.7,-0.7,2021-22
348,Carlos Martín,es ESP,DF,Atlético Madrid,19,2002,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
349,Iván Martín,es ESP,MFFW,Alavés,22,1999,1.8,0,1,0,0,0.54,0,0,,20.8,0,0,0,0.1,0.1,0.11,-0.1,-0.1,2021-22
350,Iñigo Martínez,es ESP,DF,Athletic Club,30,1991,26,3,27,8,29.6,1.04,0.31,0.11,0.38,13.4,3,0,0,2.2,2.2,0.08,0.8,0.8,2021-22
351,Javi Martínez,es ESP,MFFW,Osasuna,21,1999,9.8,1,9,2,22.2,0.92,0.2,0.11,0.5,16.3,0,0,0,0.7,0.7,0.08,0.3,0.3,2021-22
352,Pablo Martínez,es ESP,MF,Levante,23,1998,7.3,0,11,1,9.1,1.51,0.14,0,0,23.8,0,0,0,0.7,0.7,0.06,-0.7,-0.7,2021-22
353,Omar Mascarell,es ESP,MF,Elche,28,1993,27.7,0,12,1,8.3,0.43,0.04,0,0,24.2,0,0,0,0.6,0.6,0.05,-0.6,-0.6,2021-22
354,Jaime Mata,es ESP,FW,Getafe,32,1988,7.5,1,10,3,30,1.34,0.4,0.1,0.33,15,0,0,0,1.2,1.2,0.12,-0.2,-0.2,2021-22
355,Luís Maximiano,pt POR,GK,Granada,22,1999,34.8,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
356,Borja Mayoral,es ESP,FW,Getafe,24,1997,11.6,6,16,6,37.5,1.38,0.52,0.31,0.83,16.5,0,1,1,2.9,2.2,0.14,3.1,2.8,2021-22
357,Jordi Mboula,es ESP,FW,Mallorca,22,1999,4.8,0,5,0,0,1.04,0,0,,13,0,0,0,0.7,0.7,0.13,-0.7,-0.7,2021-22
358,Óscar Melendo,es ESP,MFFW,Espanyol,23,1997,11,0,8,0,0,0.73,0,0,,17.5,0,0,0,0.5,0.5,0.07,-0.5,-0.5,2021-22
359,Gonzalo Melero,es ESP,MF,Levante,27,1994,18.8,7,20,9,45,1.06,0.48,0.25,0.56,17.1,0,2,2,4.2,2.6,0.13,2.8,2.4,2021-22
360,Tomás Mendes,es ESP,MF,Alavés,16,2004,0.1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
361,Brais Méndez,es ESP,MF,Celta Vigo,24,1997,33.6,4,56,16,28.6,1.67,0.48,0.07,0.25,19.3,3,0,0,5.2,5.2,0.09,-1.2,-1.2,2021-22
362,Édgar Méndez,es ESP,FWMF,Alavés,31,1990,17.9,1,25,8,32,1.39,0.45,0.04,0.13,19.3,0,0,0,1.9,1.9,0.08,-0.9,-0.9,2021-22
363,Ferland Mendy,fr FRA,DF,Real Madrid,26,1995,19.3,2,12,5,41.7,0.62,0.26,0.17,0.4,19.4,0,0,0,1.1,1.1,0.09,0.9,0.9,2021-22
364,Fran Mérida,es ESP,MF,Espanyol,31,1990,3,0,4,0,0,1.35,0,0,,22.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,2021-22
365,Mikel Merino,es ESP,MF,Real Sociedad,25,1996,32.1,3,45,15,33.3,1.4,0.47,0.07,0.2,17.3,0,0,0,4.5,4.5,0.1,-1.5,-1.5,2021-22
366,Martín Merquelanz,es ESP,FWMF,Rayo Vallecano,26,1995,1.9,0,2,0,0,1.04,0,0,,20.9,1,0,0,0.2,0.2,0.08,-0.2,-0.2,2021-22
367,Matt Miazga,us USA,DF,Alavés,26,1995,9.3,0,7,3,42.9,0.76,0.32,0,0,12.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5,2021-22
368,Miguel,es ESP,FWMF,Alavés,21,1999,9.2,1,22,4,18.2,2.39,0.43,0.05,0.25,14.4,0,0,0,2.5,2.5,0.11,-1.5,-1.5,2021-22
369,Éder Militão,br BRA,DF,Real Madrid,23,1998,33.7,1,33,8,24.2,0.98,0.24,0.03,0.13,16.8,0,0,0,3,3,0.09,-2,-2,2021-22
370,Luis Milla,es ESP,MF,Granada,26,1994,30.8,3,19,3,15.8,0.62,0.1,0,0,25.6,3,3,3,3.9,1.5,0.08,-0.9,-1.5,2021-22
371,Pere Milla,es ESP,MFFW,Elche,28,1992,18.3,8,29,14,48.3,1.59,0.77,0.28,0.57,13.1,0,0,0,4.6,4.6,0.16,3.4,3.4,2021-22
372,Santi Mina,es ESP,FW,Celta Vigo,25,1995,26.3,7,59,21,35.6,2.24,0.8,0.12,0.33,14.8,1,0,1,8.4,7.6,0.13,-1.4,-0.6,2021-22
373,Óscar Mingueza,es ESP,DF,Barcelona,22,1999,9.9,0,2,1,50,0.2,0.1,0,0,7.3,0,0,0,0.3,0.3,0.17,-0.3,-0.3,2021-22
374,Rafa Mir,es ESP,FW,Sevilla,24,1997,20.1,10,62,22,35.5,3.09,1.1,0.16,0.45,13,0,0,0,8.7,8.7,0.14,1.3,1.3,2021-22
375,Jorge Miramón,es ESP,DF,Levante,32,1989,22,1,7,2,28.6,0.32,0.09,0.14,0.5,18.1,0,0,0,0.5,0.5,0.07,0.5,0.5,2021-22
376,Juan Miranda,es ESP,DF,Betis,21,2000,8.7,0,6,2,33.3,0.69,0.23,0,0,26.5,2,0,0,0.2,0.2,0.04,-0.2,-0.2,2021-22
377,Stefan Mitrović,rs SRB,DF,Getafe,31,1990,29.6,0,4,1,25,0.13,0.03,0,0,12.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,2021-22
378,Luka Modrić,hr CRO,MF,Real Madrid,35,1985,22.6,2,26,10,38.5,1.15,0.44,0.04,0.1,22,1,1,1,2.5,1.7,0.07,-0.5,-0.7,2021-22
379,Johan Mojica,co COL,DF,Elche,28,1992,31.7,2,16,3,18.8,0.5,0.09,0.13,0.67,24.1,0,0,0,0.9,0.9,0.06,1.1,1.1,2021-22
380,Jorge Molina,es ESP,FW,Granada,39,1982,21.8,10,45,22,48.9,2.06,1.01,0.22,0.45,14,0,0,1,7,6.2,0.14,3,3.8,2021-22
381,Jon Moncayola,es ESP,MF,Osasuna,23,1998,32.4,2,41,12,29.3,1.27,0.37,0.05,0.17,25.5,2,0,0,2.6,2.6,0.06,-0.6,-0.6,2021-22
382,Monchu,es ESP,MF,Granada,21,1999,7.4,0,8,1,12.5,1.08,0.13,0,0,22.8,1,0,0,0.5,0.5,0.06,-0.5,-0.5,2021-22
383,Gonzalo Montiel,ar ARG,DF,Sevilla,24,1997,11.8,1,5,1,20,0.42,0.08,0.2,1,17.1,0,0,0,0.4,0.4,0.07,0.6,0.6,2021-22
384,Ángel Montoro,es ESP,MF,Granada,33,1988,14.8,1,21,5,23.8,1.42,0.34,0.05,0.2,23.7,0,0,0,2.3,2.3,0.11,-1.3,-1.3,2021-22
385,Martín Montoya,es ESP,DF,Betis,30,1991,5.8,0,5,2,40,0.87,0.35,0,0,20.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4,2021-22
386,Jon Morcillo,es ESP,MFFW,Athletic Club,22,1998,0.6,0,1,0,0,1.67,0,0,,7.5,0,0,0,0.3,0.3,0.27,-0.3,-0.3,2021-22
387,Alberto Moreno,es ESP,MFDF,Villarreal,29,1992,13.6,3,22,10,45.5,1.62,0.74,0.14,0.3,18,1,0,0,3.3,3.3,0.15,-0.3,-0.3,2021-22
388,Álex Moreno,es ESP,DF,Betis,28,1993,26.7,5,27,8,29.6,1.01,0.3,0.19,0.63,16.5,0,0,0,3.5,3.5,0.13,1.5,1.5,2021-22
389,Gerard Moreno,es ESP,FW,Villarreal,29,1992,13.2,9,36,13,36.1,2.72,0.98,0.22,0.62,15.4,0,1,2,7.9,6.3,0.18,1.1,1.7,2021-22
390,Tete Morente,es ESP,MF,Elche,24,1996,18.1,3,28,8,28.6,1.54,0.44,0.11,0.38,18.5,0,0,0,3.9,3.9,0.14,-0.9,-0.9,2021-22
391,Ilaix Moriba,gn GUI,MF,Valencia,18,2003,9.1,0,14,5,35.7,1.54,0.55,0,0,19.6,1,0,0,1,1,0.07,-1,-1,2021-22
392,Manu Morlanes,es ESP,MF,Espanyol,22,1999,12.7,2,8,2,25,0.63,0.16,0.25,1,19.8,0,0,0,0.8,0.8,0.1,1.2,1.2,2021-22
393,Loren Morón,es ESP,FWMF,Espanyol,27,1993,6.3,1,10,2,20,1.6,0.32,0.1,0.5,20.8,0,0,0,0.7,0.7,0.07,0.3,0.3,2021-22
394,Loren Morón,es ESP,FW,Betis,27,1993,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
395,Cristhian Mosquera,co COL,DF,Valencia,17,2004,2.4,0,1,0,0,0.42,0,0,,5.7,0,0,0,0.2,0.2,0.23,-0.2,-0.2,2021-22
396,Toni Moya,es ESP,MF,Alavés,23,1998,15.4,0,12,2,16.7,0.78,0.13,0,0,26.2,2,0,0,1.3,1.3,0.11,-1.3,-1.3,2021-22
397,Iker Muniain,es ESP,MF,Athletic Club,28,1992,30.9,4,38,17,44.7,1.23,0.55,0.08,0.18,19.3,6,1,3,6.9,4.4,0.12,-2.9,-1.4,2021-22
398,Aihen Muñoz,es ESP,DF,Real Sociedad,23,1997,14.9,0,7,0,0,0.47,0,0,,26.2,0,0,0,0.2,0.2,0.02,-0.2,-0.2,2021-22
399,Jeison Murillo,co COL,DF,Celta Vigo,29,1992,12.4,0,6,1,16.7,0.48,0.08,0,0,15.8,0,0,0,0.6,0.6,0.1,-0.6,-0.6,2021-22
400,Vedat Muriqi,xk KVX,FW,Mallorca,27,1994,16,5,49,16,32.7,3.07,1,0.06,0.19,15.6,0,2,2,6,4.4,0.09,-1,-1.4,2021-22
401,Yunus Musah,us USA,MFFW,Valencia,18,2002,14,1,7,2,28.6,0.5,0.14,0.14,0.5,14.5,0,0,0,0.7,0.7,0.1,0.3,0.3,2021-22
402,Shkodran Mustafi,de GER,DF,Levante,29,1992,7.3,1,4,2,50,0.55,0.27,0.25,0.5,17,0,0,0,0.2,0.2,0.05,0.8,0.8,2021-22
403,Nacho,es ESP,DF,Real Madrid,31,1990,17.3,3,10,3,30,0.58,0.17,0.3,1,12,0,0,0,1.6,1.6,0.16,1.4,1.4,2021-22
404,Roberto Navarro,es ESP,MFFW,Real Sociedad,19,2002,2.2,0,7,3,42.9,3.17,1.36,0,0,16.1,0,0,0,0.6,0.6,0.08,-0.6,-0.6,2021-22
405,Ximo Navarro,es ESP,DF,Alavés,31,1990,15,0,10,3,30,0.67,0.2,0,0,18.1,0,0,0,0.7,0.7,0.07,-0.7,-0.7,2021-22
406,Jesús Navas,es ESP,DF,Sevilla,35,1985,19.8,0,10,1,10,0.5,0.05,0,0,22.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5,2021-22
407,Loum Ndiaye,sn SEN,MF,Alavés,24,1996,25.7,2,33,8,24.2,1.28,0.31,0.06,0.25,21.3,0,0,0,3.1,3.1,0.09,-1.1,-1.1,2021-22
408,Álvaro Negredo,es ESP,FW,Cádiz,35,1985,24,7,64,25,39.1,2.67,1.04,0.08,0.2,16.6,1,2,3,8.5,6.1,0.1,-1.5,-1.1,2021-22
409,Neto,br BRA,GK,Barcelona,32,1989,3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
410,Carlos Neva,es ESP,DF,Granada,25,1996,23.4,0,6,1,16.7,0.26,0.04,0,0,18.7,0,0,0,0.8,0.8,0.13,-0.8,-0.8,2021-22
411,Saúl Ñíguez,es ESP,FWMF,Atlético Madrid,26,1994,2.2,0,4,0,0,1.79,0,0,,16.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,2021-22
412,Fernando Niño,es ESP,FW,Mallorca,20,2000,9.8,2,23,13,56.5,2.34,1.32,0.09,0.15,12.2,0,0,0,3.9,3.9,0.17,-1.9,-1.9,2021-22
413,Peru Nolaskoain,es ESP,DF,Athletic Club,22,1998,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
414,Nolito,es ESP,MF,Celta Vigo,34,1986,15.4,2,20,9,45,1.3,0.59,0.1,0.22,16.6,1,0,0,3.1,3.1,0.15,-1.1,-1.1,2021-22
415,Randy Ntekja,fr FRA,FWMF,Rayo Vallecano,23,1997,16.2,3,29,8,27.6,1.79,0.49,0.1,0.38,13.3,0,0,0,3.7,3.7,0.13,-0.7,-0.7,2021-22
416,Unai Núñez,es ESP,DF,Athletic Club,24,1997,6.9,0,6,1,16.7,0.87,0.14,0,0,8.5,0,0,0,0.8,0.8,0.14,-0.8,-0.8,2021-22
417,Allan Nyom,cm CMR,DF,Getafe,33,1988,2.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
418,Jan Oblak,si SVN,GK,Atlético Madrid,28,1993,38,0,1,0,0,0.03,0,0,,12.5,0,0,0,0,0,0.04,0,0,2021-22
419,Lucas Ocampos,ar ARG,FW,Sevilla,27,1994,23.6,6,51,16,31.4,2.16,0.68,0.12,0.38,16.8,0,0,0,6.4,6.4,0.12,-0.4,-0.4,2021-22
420,Lucas Olaza,uy URU,DF,Elche,27,1994,3.3,1,4,1,25,1.22,0.31,0.25,1,17.7,0,0,0,0.8,0.8,0.26,0.2,0.2,2021-22
421,Oier Olazábal,es ESP,GK,Espanyol,31,1989,1.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
422,Brian Oliván,es ESP,DF,Mallorca,27,1994,24.3,1,19,7,36.8,0.78,0.29,0.05,0.14,22.1,1,0,1,2,1.2,0.06,-1,-0.2,2021-22
423,Mathías Olivera,uy URU,DF,Getafe,23,1997,31.1,1,24,7,29.2,0.77,0.22,0.04,0.14,12.2,0,0,0,2.3,2,0.08,-1.3,-1,2021-22
424,Javier Ontiveros,es ESP,FWMF,Osasuna,23,1997,0.4,0,2,1,50,4.62,2.31,0,0,22.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2021-22
425,Pedro Ortiz,es ESP,MF,Sevilla,20,2000,0.1,0,1,1,100,12.86,12.86,0,0,9,0,0,0,0.1,0.1,0.15,-0.1,-0.1,2021-22
426,Milutin Osmajić,me MNE,FWMF,Cádiz,22,1999,2.9,0,4,0,0,1.4,0,0,,12.1,0,0,0,0.5,0.5,0.12,-0.5,-0.5,2021-22
427,Jesús Owono,gq EQG,GK,Alavés,20,2001,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
428,Mikel Oyarzabal,es ESP,FWMF,Real Sociedad,24,1997,18.6,9,37,12,32.4,1.99,0.65,0.14,0.42,19,5,4,5,9.8,5.9,0.17,-0.8,-0.9,2021-22
429,Fernando Pacheco,es ESP,GK,Alavés,29,1992,33.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
430,Jon Pacheco,es ESP,DF,Real Sociedad,20,2001,4.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
431,Helibelton Palacios,co COL,DF,Elche,28,1993,21.5,0,1,0,0,0.05,0,0,,12.6,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2021-22
432,Isaac Palazón Camacho,es ESP,FWMF,Rayo Vallecano,26,1994,25.4,2,58,12,20.7,2.28,0.47,0.03,0.17,21.8,6,0,0,3.7,3.7,0.06,-1.7,-1.7,2021-22
433,Daniel Parejo,es ESP,MF,Villarreal,32,1989,30,2,15,5,33.3,0.5,0.17,0.07,0.2,24.8,3,1,1,1.7,0.9,0.06,0.3,0.1,2021-22
434,Raúl Parra,es ESP,DF,Cádiz,21,1999,1,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
435,Javier Pastore,ar ARG,MFFW,Elche,32,1989,5.8,0,8,2,25,1.37,0.34,0,0,18.1,0,0,0,0.5,0.5,0.07,-0.5,-0.5,2021-22
436,Gabriel Paulista,br BRA,DF,Valencia,30,1990,17.7,2,6,3,50,0.34,0.17,0.33,0.67,16.5,0,0,0,1,1,0.17,1,1,2021-22
437,Alfonso Pedraza,es ESP,DF,Villarreal,25,1996,18.9,4,22,8,36.4,1.16,0.42,0.18,0.5,15.6,0,0,0,2,2,0.09,2,2,2021-22
438,Pedri,es ESP,MF,Barcelona,18,2002,9.8,3,12,5,41.7,1.22,0.51,0.25,0.6,18.6,0,0,0,1.4,1.4,0.11,1.6,1.6,2021-22
439,Pedrosa,es ESP,DF,Espanyol,23,1998,30.2,1,25,7,28,0.83,0.23,0.04,0.14,23,0,0,0,1.6,1.6,0.06,-0.6,-0.6,2021-22
440,Facundo Pellistri,uy URU,MFFW,Alavés,19,2001,7.5,0,7,2,28.6,0.94,0.27,0,0,12.9,0,0,0,0.9,0.9,0.13,-0.9,-0.9,2021-22
441,Rubén Peña,es ESP,MFFW,Villarreal,30,1991,1.5,0,3,2,66.7,2.05,1.36,0,0,12.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,2021-22
442,Alberto Perea,es ESP,MF,Cádiz,30,1990,8.6,0,17,3,17.6,1.97,0.35,0,0,21.6,1,0,0,1.5,1.5,0.09,-1.5,-1.5,2021-22
443,Victor Perea,es ESP,DF,Espanyol,21,2000,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
444,Iñigo Pérez,es ESP,MF,Osasuna,33,1988,3.8,1,4,1,25,1.07,0.27,0.25,1,25.6,1,0,0,0.2,0.2,0.04,0.8,0.8,2021-22
445,Juan Pérez,es ESP,GK,Osasuna,25,1996,2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2021-22
446,Kike Pérez,es ESP,MFFW,Elche,24,1997,5.8,2,10,5,50,1.73,0.87,0.2,0.4,21.7,0,0,0,1,1,0.1,1,1,2021-22
447,Lucas Pérez,es ESP,FW,Elche,32,1988,14.1,2,14,5,35.7,1,0.36,0.14,0.4,15.1,0,0,0,1.9,1.9,0.13,0.1,0.1,2021-22
448,Lucas Pérez,es ESP,FWMF,Cádiz,32,1988,11.8,3,15,5,33.3,1.27,0.42,0.2,0.6,15.1,3,0,0,3.2,3.2,0.22,-0.2,-0.2,2021-22
449,Njegoš Petrović,rs SRB,MF,Granada,22,1999,10.2,0,8,2,25,0.78,0.2,0,0,19.6,0,0,0,0.9,0.9,0.11,-0.9,-0.9,2021-22
450,Alex Petxa,es ESP,DFMF,Athletic Club,24,1997,4.6,0,2,1,50,0.44,0.22,0,0,18,0,0,0,0.2,0.2,0.08,-0.2,-0.2,2021-22
451,Germán Pezzella,ar ARG,DF,Betis,30,1991,22.1,1,19,6,31.6,0.86,0.27,0.05,0.17,12.5,0,0,0,1.6,1.6,0.08,-0.6,-0.6,2021-22
452,Pablo Piatti,ar ARG,MFFW,Elche,32,1989,3.5,0,4,2,50,1.15,0.58,0,0,27.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2,2021-22
453,Cristiano Piccini,it ITA,DF,Valencia,28,1992,3.6,1,3,1,33.3,0.84,0.28,0.33,1,16.1,0,0,0,0.3,0.3,0.1,0.7,0.7,2021-22
454,Tomás Pina Isla,es ESP,MF,Alavés,33,1987,16,0,5,1,20,0.31,0.06,0,0,23.9,0,0,0,0.4,0.4,0.08,-0.4,-0.4,2021-22
455,Orbelín Pineda,mx MEX,MFFW,Celta Vigo,25,1996,1.1,0,5,1,20,4.55,0.91,0,0,19.4,0,0,0,0.7,0.7,0.15,-0.7,-0.7,2021-22
456,Yeremi Pino,es ESP,MFFW,Villarreal,18,2002,18.6,6,27,15,55.6,1.45,0.8,0.22,0.4,11.3,0,0,0,6.4,6.4,0.24,-0.4,-0.4,2021-22
457,Gerard Piqué,es ESP,DF,Barcelona,34,1987,23.2,1,19,2,10.5,0.82,0.09,0.05,0.5,13.3,1,0,0,2.1,2.1,0.11,-1.1,-1.1,2021-22
458,Ezequiel Ponce,ar ARG,FW,Elche,24,1997,7.4,1,15,5,33.3,2.02,0.67,0.07,0.2,13.5,0,0,0,2.4,2.4,0.16,-1.4,-1.4,2021-22
459,Pere Pons,es ESP,MF,Alavés,28,1993,15.2,1,15,4,26.7,0.99,0.26,0.07,0.25,15,0,0,0,1.7,1.7,0.11,-0.7,-0.7,2021-22
460,Portu,es ESP,FWMF,Real Sociedad,29,1992,17.7,1,24,9,37.5,1.36,0.51,0,0,14.7,0,1,1,3.2,2.4,0.1,-2.2,-2.4,2021-22
461,Sergio Postigo,es ESP,DF,Levante,32,1988,9.4,0,2,0,0,0.21,0,0,,16.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2021-22
462,Darío Poveda,es ESP,FWMF,Getafe,24,1997,4.2,1,4,4,100,0.95,0.95,0.25,0.25,29.6,0,0,0,0.3,0.3,0.09,0.7,0.7,2021-22
463,José Pozo,es ESP,MFDF,Rayo Vallecano,25,1996,0.8,0,3,0,0,3.75,0,0,,19.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2,2021-22
